RatingID,ParentRatingID,LBRatingID,AnnualTurnover,AnnualTurnoverDirect,AnnualTurnoverParent,AnnualTurnoverLBR,TotalAssets,TotalAssetsDirect,TotalAssetsParent,TotalAssetsLBR
2938056,2938056,null,993000,993000,993000,null,32243000,32243000,32243000,null
2902823,2902823,null,86314000,86314000,86314000,null,44428000,44428000,44428000,null
2902901,2902901,null,498640000,498640000,498640000,null,4282886000,4282886000,4282886000,null
2935761,2935761,null,4744000,4744000,4744000,null,9229000,9229000,9229000,null
2889721,2889721,null,905000,905000,905000,null,1668000,1668000,1668000,null
2911231,2911231,null,1220000,1220000,1220000,null,9370000,9370000,9370000,null
2803903,2803903,null,162247779.549078,162247779.549078,162247779.549078,null,70917786.3812343,70917786.3812343,70917786.3812343,null
2927143,2927143,null,2820000,2820000,2820000,null,4375000,4375000,4375000,null
2745087,2745087,null,2292000,2292000,2292000,null,12320000,12320000,12320000,null
2928133,2928133,null,62539000,62539000,62539000,null,31324000,31324000,31324000,null
2940360,2940360,null,null,null,null,null,465287000,465287000,465287000,null
2921441,2921441,null,13222000,13222000,13222000,null,3128000,3128000,3128000,null
2880627,2880627,null,7157000,7157000,7157000,null,83836000,83836000,83836000,null
2895548,2895548,null,28635000,28635000,28635000,null,99826000,99826000,99826000,null
2954189,2954189,null,517000,517000,517000,null,8443000,8443000,8443000,null
2846171,2846171,null,1951000,1951000,1951000,null,1994000,1994000,1994000,null
2902371,2902371,null,25215000000,25215000000,25215000000,null,89506000000,89506000000,89506000000,null
2798388,2798388,null,4194000,4194000,4194000,null,2613000,2613000,2613000,null
2752603,2752603,null,18145000,18145000,18145000,null,16035000,16035000,16035000,null
2774650,2774650,null,14097000,14097000,14097000,null,6971000,6971000,6971000,null
2801600,2801600,null,97931000,97931000,97931000,null,338085000,338085000,338085000,null
2801273,2801273,null,3226000,3226000,3226000,null,3193000,3193000,3193000,null
2749072,2749072,null,19975000,19975000,19975000,null,160564000,160564000,160564000,null
2950636,2950636,null,null,null,null,null,33156000,33156000,33156000,null
2881963,2881963,null,21138000,21138000,21138000,null,24679000,24679000,24679000,null
2859395,2859395,null,79590000,79590000,79590000,null,83316000,83316000,83316000,null
2880657,2880657,null,8837000,8837000,8837000,null,13195000,13195000,13195000,null
2780778,2780778,null,22503382.9499323,22503382.9499323,22503382.9499323,null,19395579.6120884,19395579.6120884,19395579.6120884,null
2783612,2783612,null,1954000,1954000,1954000,null,3173000,3173000,3173000,null
2779836,2779836,null,5223000,5223000,5223000,null,5199000,5199000,5199000,null
2906795,2906795,null,43238000,43238000,43238000,null,50264000,50264000,50264000,null
2956415,2956415,null,1935000,1935000,1935000,null,40847000,40847000,40847000,null
2829704,2829704,null,14232000,14232000,14232000,null,5594000,5594000,5594000,null
2957670,2957670,null,2058000,2058000,2058000,null,8140000,8140000,8140000,null
2819594,2819594,null,8065000,8065000,8065000,null,2618000,2618000,2618000,null
2879493,2879493,null,335705754.614549,335705754.614549,335705754.614549,null,2451314694.173,2451314694.173,2451314694.173,null
2769284,2769284,null,165069000,165069000,165069000,null,37286000,37286000,37286000,null
2877352,2877352,null,78704000,78704000,78704000,null,19996000,19996000,19996000,null
2927822,2927822,null,3059000,3059000,3059000,null,2056000,2056000,2056000,null
2859493,2859493,null,null,null,null,null,178605000,178605000,178605000,null
2940813,2940813,null,381104000,381104000,381104000,null,380661000,380661000,380661000,null
2916689,2916689,null,2739000,2739000,2739000,null,3528000,3528000,3528000,null
2869366,2869366,null,74000,74000,74000,null,242000,242000,242000,null
2902333,2902333,null,9721000,9721000,9721000,null,19957000,19957000,19957000,null
2860199,2860199,null,15325000,15325000,15325000,null,17371000,17371000,17371000,null
2904292,2904292,null,9170000,9170000,9170000,null,7577000,7577000,7577000,null
2885350,2885350,null,null,null,null,null,151807000,151807000,151807000,null
2875223,2875223,null,386947000,386947000,386947000,null,389462000,389462000,389462000,null
2949226,2949226,null,8072000,8072000,8072000,null,8266000,8266000,8266000,null
2935589,2935589,null,125385000,125385000,125385000,null,60013000,60013000,60013000,null
2925844,2925844,null,3686880.60405852,3686880.60405852,3686880.60405852,null,802265.219443134,802265.219443134,802265.219443134,null
2731099,2731099,null,125783000,125783000,125783000,null,99382000,99382000,99382000,null
2927318,2927318,null,369000,369000,369000,null,8330000,8330000,8330000,null
2942758,2942758,null,19111800000,19111800000,19111800000,null,34726000000,34726000000,34726000000,null
2897418,2897418,null,22395000000,22395000000,22395000000,null,17249000000,17249000000,17249000000,null
2830561,2830561,null,4055000,4055000,4055000,null,6134000,6134000,6134000,null
2875464,2875464,null,62143000,62143000,62143000,null,14415000,14415000,14415000,null
2801829,2801829,null,618000,618000,618000,null,434000,434000,434000,null
2931942,2931942,null,7219000,7219000,7219000,null,129036000,129036000,129036000,null
2915225,2915225,null,424421687.323539,424421687.323539,424421687.323539,null,210817951.50199,210817951.50199,210817951.50199,null
2777364,2777364,null,434000,434000,434000,null,1256000,1256000,1256000,null
2806302,2806302,null,8250000,8250000,8250000,null,5882000,5882000,5882000,null
2953784,2953784,null,1844432681.86754,1844432681.86754,1844432681.86754,null,4081692001.4477,4081692001.4477,4081692001.4477,null
2866388,2866388,null,32389000,32389000,32389000,null,56880000,56880000,56880000,null
2935068,2935068,null,870000,870000,870000,null,6517000,6517000,6517000,null
2821941,2821941,null,81000,81000,81000,null,4462000,4462000,4462000,null
2933770,2933770,null,31311000,31311000,31311000,null,23547000,23547000,23547000,null
2894916,2894916,null,28176000,28176000,28176000,null,9011000,9011000,9011000,null
2882955,2882955,null,512000,512000,512000,null,959000,959000,959000,null
2852846,2852846,null,676000,676000,676000,null,4659000,4659000,4659000,null
2923744,2923744,null,57797000,57797000,57797000,null,22389000,22389000,22389000,null
2928668,2928668,null,58350000,58350000,58350000,null,41282000,41282000,41282000,null
2878325,2878325,null,33256000,33256000,33256000,null,9542000,9542000,9542000,null
2875932,2875932,null,2121000,2121000,2121000,null,3141000,3141000,3141000,null
2931479,2931479,null,3143000,3143000,3143000,null,4679000,4679000,4679000,null
2864472,2864472,null,36252000,36252000,36252000,null,16097000,16097000,16097000,null
2864508,2864508,null,17097000,17097000,17097000,null,8116000,8116000,8116000,null
2932803,2932803,null,23440000,23440000,23440000,null,15659000,15659000,15659000,null
2819967,2819967,null,802000,802000,802000,null,2341000,2341000,2341000,null
2941458,2941458,null,40795000,40795000,40795000,null,11680000,11680000,11680000,null
2888841,2888841,null,18871000,18871000,18871000,null,9025000,9025000,9025000,null
2837777,2837777,null,25414000,25414000,25414000,null,610538000,610538000,610538000,null
2894469,2894469,null,338130000,338130000,338130000,null,498897000,498897000,498897000,null
2939310,2939310,null,6464374.87996927,6464374.87996927,6464374.87996927,null,194034952.947955,194034952.947955,194034952.947955,null
2956051,2956051,null,126797000,126797000,126797000,null,80689000,80689000,80689000,null
2893990,2893990,null,6245000,6245000,6245000,null,2865000,2865000,2865000,null
2909711,2909711,null,16002000,16002000,16002000,null,9036000,9036000,9036000,null
2926101,2926101,null,799000,799000,799000,null,2741000,2741000,2741000,null
2905227,2905227,null,673000,673000,673000,null,2317000,2317000,2317000,null
2919436,2919436,null,3318000,3318000,3318000,null,5962000,5962000,5962000,null
2922077,2922077,null,203746000,203746000,203746000,null,157690000,157690000,157690000,null
2931327,2931327,null,21510000,21510000,21510000,null,4423000,4423000,4423000,null
2887245,2887245,null,9966000,9966000,9966000,null,6220000,6220000,6220000,null
2867902,2867902,null,765991560.041254,765991560.041254,765991560.041254,null,8915280648.89501,8915280648.89501,8915280648.89501,null
2792516,2792516,null,9923000,9923000,9923000,null,14914000,14914000,14914000,null
2918020,2918020,null,6733000,6733000,6733000,null,9487000,9487000,9487000,null
2884763,2884763,null,89104000,89104000,89104000,null,117222000,117222000,117222000,null
2940251,2940251,null,260132000,260132000,260132000,null,187518000,187518000,187518000,null
2756771,2756771,null,69813000,69813000,69813000,null,225765000,225765000,225765000,null
2910038,2910038,null,12495000,12495000,12495000,null,6567000,6567000,6567000,null
2815558,2815558,null,53656793.8227498,53656793.8227498,53656793.8227498,null,17725020.1682609,17725020.1682609,17725020.1682609,null
2910204,2910204,null,48131000,48131000,48131000,null,38339000,38339000,38339000,null
2756427,2756427,null,8798000,8798000,8798000,null,6612000,6612000,6612000,null
2896261,2896261,null,17524000,17524000,17524000,null,17308000,17308000,17308000,null
2733002,2733002,null,21647000,21647000,21647000,null,9834000,9834000,9834000,null
2855459,2855459,null,89937534.0797302,89937534.0797302,89937534.0797302,null,432634425.443359,432634425.443359,432634425.443359,null
2935456,2935456,null,9353000,9353000,9353000,null,4162000,4162000,4162000,null
2880466,2880466,null,216327000,216327000,216327000,null,199640000,199640000,199640000,null
2924676,2924676,null,9309000,9309000,9309000,null,210589000,210589000,210589000,null
2869731,2869731,null,2343000,2343000,2343000,null,2292000,2292000,2292000,null
2923377,2923377,null,11830000,11830000,11830000,null,2604000,2604000,2604000,null
2870234,2870234,null,30658745947.9485,30658745947.9485,30658745947.9485,null,92418765791.0221,92418765791.0221,92418765791.0221,null
2814343,2814343,null,90189000,90189000,90189000,null,5033000,5033000,5033000,null
2938946,2938946,null,6365000,6365000,6365000,null,11850000,11850000,11850000,null
2952749,2952749,null,2207000,2207000,2207000,null,7932000,7932000,7932000,null
2768462,2768462,null,12473080317.7405,12473080317.7405,12473080317.7405,null,519563106796.117,519563106796.117,519563106796.117,null
2890124,2890124,null,23981000,23981000,23981000,null,18541000,18541000,18541000,null
2872057,2872057,null,16153000,16153000,16153000,null,11862000,11862000,11862000,null
2836645,2836645,null,6055000,6055000,6055000,null,6067000,6067000,6067000,null
2950836,2950836,null,3316000,3316000,3316000,null,4007000,4007000,4007000,null
2843374,2843374,null,1025000,1025000,1025000,null,542000,542000,542000,null
2848731,2848731,null,9038000,9038000,9038000,null,5190000,5190000,5190000,null
2801032,2801032,null,2172000,2172000,2172000,null,5288000,5288000,5288000,null
2888861,2888861,null,4579000,4579000,4579000,null,68124000,68124000,68124000,null
2754749,2754749,null,63158000,63158000,63158000,null,143699000,143699000,143699000,null
2887961,2887961,null,243383000,243383000,243383000,null,465432000,465432000,465432000,null
2868793,2868793,null,6971000,6971000,6971000,null,7029000,7029000,7029000,null
2769531,2769531,null,28807299.8193762,28807299.8193762,28807299.8193762,null,641892457.9786,641892457.9786,641892457.9786,null
2920972,2920972,null,3327000,3327000,3327000,null,34233000,34233000,34233000,null
2923991,2923991,null,5457000,5457000,5457000,null,16992000,16992000,16992000,null
2773984,2773984,null,9428067.07855252,9428067.07855252,9428067.07855252,null,97548133.2271513,97548133.2271513,97548133.2271513,null
2901145,2901145,null,0,0,0,null,0,0,0,null
2890859,2890859,null,null,null,null,null,51728000,51728000,51728000,null
2901114,2901114,null,743600000,743600000,743600000,null,318802000,318802000,318802000,null
2890151,2890151,null,6272000000,6272000000,6272000000,null,146340000000,146340000000,146340000000,null
2871057,2871057,null,845085492.106619,845085492.106619,845085492.106619,null,4528088128.84546,4528088128.84546,4528088128.84546,null
2836397,2836397,null,1375672276.51104,1375672276.51104,1375672276.51104,null,2596948063.69888,2596948063.69888,2596948063.69888,null
2876592,2876592,null,6071000,6071000,6071000,null,62422000,62422000,62422000,null
2891559,2891559,null,46165000,46165000,46165000,null,22524000,22524000,22524000,null
2856033,2856033,null,20299120855.5,20299120855.5,20299120855.5,null,12129461013.4881,12129461013.4881,12129461013.4881,null
2886250,2886250,null,124652000,124652000,124652000,null,167450000,167450000,167450000,null
2884718,2884718,null,0,0,0,null,82702000,82702000,82702000,null
2731814,2731814,null,8792000,8792000,8792000,null,94757000,94757000,94757000,null
2797664,2797664,null,17082000,17082000,17082000,null,18792000,18792000,18792000,null
2886476,2886476,null,27341000,27341000,27341000,null,5338000,5338000,5338000,null
2876347,2876347,null,14103000,14103000,14103000,null,8022000,8022000,8022000,null
2953211,2953211,null,934319185.711542,934319185.711542,934319185.711542,null,84516036105.2429,84516036105.2429,84516036105.2429,null
2916643,2916643,null,8873000,8873000,8873000,null,8066000,8066000,8066000,null
2913666,2913666,null,3054000,3054000,3054000,null,2702000,2702000,2702000,null
2912069,2912069,null,14034000,14034000,14034000,null,6382000,6382000,6382000,null
2921843,2921843,null,53413000,53413000,53413000,null,8641000,8641000,8641000,null
2846643,2846643,null,322451140.065147,322451140.065147,322451140.065147,null,1120033478.10351,1120033478.10351,1120033478.10351,null
2897105,2897105,null,39190000,39190000,39190000,null,19645000,19645000,19645000,null
2841001,2841001,null,15372000,15372000,15372000,null,2608000,2608000,2608000,null
2856879,2856879,null,3503000,3503000,3503000,null,20019000,20019000,20019000,null
2812993,2812993,null,98572000,98572000,98572000,null,35028000,35028000,35028000,null
2939723,2939723,null,858000,858000,858000,null,972000,972000,972000,null
2890501,2890501,null,2298000,2298000,2298000,null,3824000,3824000,3824000,null
2877090,2877090,null,471100000,471100000,471100000,null,2237400000,2237400000,2237400000,null
2795714,2795714,null,23640000,23640000,23640000,null,23219000,23219000,23219000,null
2889557,2889557,null,56201000,56201000,56201000,null,150458000,150458000,150458000,null
2918912,2918912,null,35908000,35908000,35908000,null,11898000,11898000,11898000,null
2946403,2946403,null,5147000,5147000,5147000,null,4654000,4654000,4654000,null
2952531,2952531,null,2916360570.84362,2916360570.84362,2916360570.84362,null,2867706388.87216,2867706388.87216,2867706388.87216,null
2932002,2932002,null,11878000,11878000,11878000,null,9964000,9964000,9964000,null
2930378,2930378,null,25748000,25748000,25748000,null,16186000,16186000,16186000,null
2744050,2744050,null,48501065.5931802,48501065.5931802,48501065.5931802,null,233110348.093772,233110348.093772,233110348.093772,null
2876162,2876162,null,211965000,211965000,211965000,null,306697000,306697000,306697000,null
2834516,2834516,null,2079000,2079000,2079000,null,2652000,2652000,2652000,null
2905317,2905317,null,13316000,13316000,13316000,null,8907000,8907000,8907000,null
2900586,2900586,null,4027000,4027000,4027000,null,3201000,3201000,3201000,null
2941326,2941326,null,9485000,9485000,9485000,null,43471000,43471000,43471000,null
2780779,2780779,null,3295730295.45244,3295730295.45244,3295730295.45244,null,203990738168.01,203990738168.01,203990738168.01,null
2726367,2726367,null,440399000,440399000,440399000,null,96178000,96178000,96178000,null
2863837,2863837,null,44294000,44294000,44294000,null,20406000,20406000,20406000,null
2948709,2948709,null,12695000,12695000,12695000,null,191141000,191141000,191141000,null
2937192,2937192,null,51715000,51715000,51715000,null,22416000,22416000,22416000,null
2958615,2958615,null,215620000,215620000,215620000,null,200129000,200129000,200129000,null
2852241,2852241,null,3444000000,3444000000,3444000000,null,55277000000,55277000000,55277000000,null
2891518,2891518,null,263059000,263059000,263059000,null,71009000,71009000,71009000,null
2924883,2924883,null,13697000,13697000,13697000,null,9910000,9910000,9910000,null
2828735,2828735,null,4129000,4129000,4129000,null,4977000,4977000,4977000,null
2902290,2902290,null,2845217000,2845217000,2845217000,null,2669820000,2669820000,2669820000,null
2904820,2904820,null,3065000,3065000,3065000,null,9900000,9900000,9900000,null
2888270,2888270,null,233696000,233696000,233696000,null,33819000,33819000,33819000,null
2759152,2759152,null,1647274000,1647274000,1647274000,null,1394472000,1394472000,1394472000,null
2932910,2932910,null,227212000,227212000,227212000,null,87936000,87936000,87936000,null
2860136,2860136,null,324702163994.596,324702163994.596,324702163994.596,null,78781651549.5087,78781651549.5087,78781651549.5087,null
2800325,2800325,null,795000,795000,795000,null,5299000,5299000,5299000,null
2902734,2902734,null,4066000,4066000,4066000,null,2271000,2271000,2271000,null
2915843,2915843,null,94843000,94843000,94843000,null,28594000,28594000,28594000,null
2867307,2867307,null,null,null,null,null,289128000,289128000,289128000,null
2897441,2897441,null,3547000,3547000,3547000,null,43220000,43220000,43220000,null
2939900,2939900,null,9180000,9180000,9180000,null,7651000,7651000,7651000,null
2748608,2748608,null,4248200000,4248200000,4248200000,null,4816400000,4816400000,4816400000,null
2739874,2739874,null,26259000,26259000,26259000,null,9799000,9799000,9799000,null
2754751,2754751,null,81672000,81672000,81672000,null,353518000,353518000,353518000,null
2904932,2904932,null,36888000,36888000,36888000,null,60982000,60982000,60982000,null
2949348,2949348,null,290972000,290972000,290972000,null,5016028000,5016028000,5016028000,null
2811136,2811136,null,14162000,14162000,14162000,null,9814000,9814000,9814000,null
2897587,2897587,null,98412000,98412000,98412000,null,98587000,98587000,98587000,null
2951367,2951367,null,49128000,49128000,49128000,null,18439000,18439000,18439000,null
2937451,2937451,null,6697000,6697000,6697000,null,157347000,157347000,157347000,null
2937841,2937841,null,10610000,10610000,10610000,null,9979000,9979000,9979000,null
2903734,2903734,null,14891000,14891000,14891000,null,12222000,12222000,12222000,null
2861222,2861222,null,966000,966000,966000,null,1815000,1815000,1815000,null
2937936,2937936,null,15155000,15155000,15155000,null,13007000,13007000,13007000,null
2948265,2948265,null,8518000,8518000,8518000,null,9484000,9484000,9484000,null
2916798,2916798,null,1589000,1589000,1589000,null,19024000,19024000,19024000,null
2829443,2829443,null,175892000,175892000,175892000,null,267734000,267734000,267734000,null
2885165,2885165,null,28864000,28864000,28864000,null,15597000,15597000,15597000,null
2814320,2814320,null,5739000,5739000,5739000,null,7713000,7713000,7713000,null
2930001,2930001,null,509114000,509114000,509114000,null,2019414000,2019414000,2019414000,null
2910777,2910777,null,559000,559000,559000,null,2372000,2372000,2372000,null
2870875,2870875,null,11455000,11455000,11455000,null,5878000,5878000,5878000,null
2857419,2857419,null,1232060000,1232060000,1232060000,null,1398961000,1398961000,1398961000,null
2924003,2924003,null,23298000,23298000,23298000,null,18374000,18374000,18374000,null
2920337,2920337,null,6042000000,6042000000,6042000000,null,11153000000,11153000000,11153000000,null
2896137,2896137,null,535299000,535299000,535299000,null,387312000,387312000,387312000,null
2921781,2921781,null,792000,792000,792000,null,9413000,9413000,9413000,null
2918186,2918186,null,93687000,93687000,93687000,null,114325000,114325000,114325000,null
2910024,2910024,null,5451000,5451000,5451000,null,15565000,15565000,15565000,null
2873059,2873059,null,17517330324.0368,17517330324.0368,17517330324.0368,null,229399752807.781,229399752807.781,229399752807.781,null
2728061,2728061,null,3252739000,3252739000,3252739000,null,1127977000,1127977000,1127977000,null
2901808,2901808,null,1409000,1409000,1409000,null,2830000,2830000,2830000,null
2902320,2902320,null,25215000000,25215000000,25215000000,null,89506000000,89506000000,89506000000,null
2857557,2857557,null,530000,530000,530000,null,5004000,5004000,5004000,null
2865570,2865570,null,89673000,89673000,89673000,null,210147000,210147000,210147000,null
2940462,2940462,null,42284000,42284000,42284000,null,27480000,27480000,27480000,null
2874846,2874846,null,14550000,14550000,14550000,null,11494000,11494000,11494000,null
2903900,2903900,null,51388000,51388000,51388000,null,26495000,26495000,26495000,null
2815508,2815508,null,28260000,28260000,28260000,null,5749000,5749000,5749000,null
2855994,2855994,null,4900339,4900339,4900339,null,7731000,7731000,7731000,null
2905776,2905776,null,211628000,211628000,211628000,null,613255000,613255000,613255000,null
2871357,2871357,null,null,null,null,null,83446000,83446000,83446000,null
2930593,2930593,null,13966000,13966000,13966000,null,3454000,3454000,3454000,null
2763349,2763349,null,81458000,81458000,81458000,null,243936000,243936000,243936000,null
2739443,2739443,null,2352919000,2352919000,2352919000,null,490171000,490171000,490171000,null
2864022,2864022,null,9917000,9917000,9917000,null,631049000,631049000,631049000,null
2832989,2832989,null,1234000,1234000,1234000,null,7220000,7220000,7220000,null
2779809,2779809,null,1184000,1184000,1184000,null,12259000,12259000,12259000,null
2932872,2932872,null,4619000,4619000,4619000,null,96441000,96441000,96441000,null
2775656,2775656,null,795000,795000,795000,null,6277000,6277000,6277000,null
2922955,2922955,null,3562000,3562000,3562000,null,6432000,6432000,6432000,null
2890844,2890844,null,9804000,9804000,9804000,null,117152000,117152000,117152000,null
2899249,2899249,null,47872000,47872000,47872000,null,13734000,13734000,13734000,null
2898532,2898532,null,6091000,6091000,6091000,null,1721000,1721000,1721000,null
2911304,2911304,null,40758000,40758000,40758000,null,27627000,27627000,27627000,null
2898148,2898148,null,4425000,4425000,4425000,null,6257000,6257000,6257000,null
2912752,2912752,null,16057000,16057000,16057000,null,7856000,7856000,7856000,null
2894021,2894021,null,11010000,11010000,11010000,null,32130000,32130000,32130000,null
2832102,2832102,null,12724000,12724000,12724000,null,11873000,11873000,11873000,null
2885519,2885519,null,15141000,15141000,15141000,null,8658000,8658000,8658000,null
2929004,2929004,null,8509000,8509000,8509000,null,4156000,4156000,4156000,null
2844445,2844445,null,322451140.065147,322451140.065147,322451140.065147,null,1120033478.10351,1120033478.10351,1120033478.10351,null
2924219,2924219,null,16275000,16275000,16275000,null,23183000,23183000,23183000,null
2940558,2940558,null,11128000,11128000,11128000,null,14364000,14364000,14364000,null
2921517,2921517,null,13858000,13858000,13858000,null,32143000,32143000,32143000,null
2719547,2719547,null,69633000,69633000,69633000,null,191549000,191549000,191549000,null
2934107,2934107,null,9100009268.6996,9100009268.6996,9100009268.6996,null,2496060802.66939,2496060802.66939,2496060802.66939,null
2901028,2901028,null,922872021.182701,922872021.182701,922872021.182701,null,599887000,599887000,599887000,null
2920051,2920051,null,11587897.2675032,11587897.2675032,11587897.2675032,null,9305734.7249912,9305734.7249912,9305734.7249912,null
2870417,2870417,null,167024000,167024000,167024000,null,56855000,56855000,56855000,null
2942583,2942583,null,335040330.324563,335040330.324563,335040330.324563,null,979629345.112349,979629345.112349,979629345.112349,null
2925630,2925630,null,23943000,23943000,23943000,null,17355000,17355000,17355000,null
2948168,2948168,null,99870000,99870000,99870000,null,47269000,47269000,47269000,null
2865344,2865344,null,709000,709000,709000,null,7425000,7425000,7425000,null
2940673,2940673,null,4267000,4267000,4267000,null,3154000,3154000,3154000,null
2902669,2902669,null,46326000,46326000,46326000,null,54747000,54747000,54747000,null
2946208,2946208,null,95714000,95714000,95714000,null,38782000,38782000,38782000,null
2884572,2884572,null,6190000,6190000,6190000,null,2250000,2250000,2250000,null
2946352,2946352,null,19149000,19149000,19149000,null,12994000,12994000,12994000,null
2935896,2935896,null,21155000,21155000,21155000,null,17744000,17744000,17744000,null
2936212,2936212,null,24151000,24151000,24151000,null,19541000,19541000,19541000,null
2902569,2902569,null,25215000000,25215000000,25215000000,null,89506000000,89506000000,89506000000,null
2908537,2908537,null,9370000,9370000,9370000,null,6823000,6823000,6823000,null
2899237,2899237,null,8805000,8805000,8805000,null,5499000,5499000,5499000,null
2873697,2873697,null,22617000,22617000,22617000,null,9591000,9591000,9591000,null
2856708,2856708,null,2294000,2294000,2294000,null,21147000,21147000,21147000,null
2930928,2930928,null,9539000,9539000,9539000,null,3759000,3759000,3759000,null
2917182,2917182,null,30593000,30593000,30593000,null,483412000,483412000,483412000,null
2875345,2875345,null,11402203000.8826,11402203000.8826,11402203000.8826,null,49806107491.8567,49806107491.8567,49806107491.8567,null
2791605,2791605,null,null,null,null,null,1279948000,1279948000,1279948000,null
2896434,2896434,null,337000,337000,337000,null,40844000,40844000,40844000,null
2879391,2879391,null,5195000,5195000,5195000,null,3125000,3125000,3125000,null
2817506,2817506,null,111438000,111438000,111438000,null,79616000,79616000,79616000,null
2067237,2067237,null,99424000,99424000,99424000,null,33419000,33419000,33419000,null
2862386,2862386,null,4202000,4202000,4202000,null,12185000,12185000,12185000,null
2756865,2756865,null,6858000,6858000,6858000,null,16626000,16626000,16626000,null
2929700,2929700,null,2147021550.71445,2147021550.71445,2147021550.71445,null,2732044975.40408,2732044975.40408,2732044975.40408,null
2834500,2834500,null,3006000,3006000,3006000,null,2033000,2033000,2033000,null
2902382,2902382,null,null,null,null,null,35500753820.034,35500753820.034,35500753820.034,null
2927133,2927133,null,18895000,18895000,18895000,null,14428000,14428000,14428000,null
2898140,2898140,null,2681200000,2681200000,2681200000,null,2393700000,2393700000,2393700000,null
2853292,2853292,null,21310000,21310000,21310000,null,8990000,8990000,8990000,null
2896535,2896535,null,4061000,4061000,4061000,null,3946000,3946000,3946000,null
2870420,2870420,null,46480000,46480000,46480000,null,18874000,18874000,18874000,null
2883022,2883022,null,85462948.0358966,85462948.0358966,85462948.0358966,null,3085107206.19055,3085107206.19055,3085107206.19055,null
2885848,2885848,null,63076000,63076000,63076000,null,47762000,47762000,47762000,null
2894519,2894519,null,52272000,52272000,52272000,null,8404000,8404000,8404000,null
2952580,2952580,null,9811000,9811000,9811000,null,4217000,4217000,4217000,null
2869510,2869510,null,2984000,2984000,2984000,null,6128000,6128000,6128000,null
2926909,2926909,null,4069000,4069000,4069000,null,54836000,54836000,54836000,null
2848837,2848837,null,8656000,8656000,8656000,null,6336000,6336000,6336000,null
2925878,2925878,null,4666000,4666000,4666000,null,9197000,9197000,9197000,null
2869253,2869253,null,4934000000,4934000000,4934000000,null,64950000000,64950000000,64950000000,null
2947043,2947043,null,2844000,2844000,2844000,null,2115000,2115000,2115000,null
2895814,2895814,null,132369468.508546,132369468.508546,132369468.508546,null,623330601.732615,623330601.732615,623330601.732615,null
2953953,2953953,null,16826000,16826000,16826000,null,6246000,6246000,6246000,null
2890120,2890120,null,29729000,29729000,29729000,null,12774000,12774000,12774000,null
2901658,2901658,null,7892000,7892000,7892000,null,5733000,5733000,5733000,null
2837372,2837372,null,23208000,23208000,23208000,null,3726000,3726000,3726000,null
2868487,2868487,null,499000,499000,499000,null,7740000,7740000,7740000,null
2848353,2848353,null,1040654000,1040654000,1040654000,null,659857000,659857000,659857000,null
2946010,2946010,null,null,null,null,null,81044000,81044000,81044000,null
2735071,2735071,null,730000,730000,730000,null,1239000,1239000,1239000,null
2893835,2893835,null,2163000,2163000,2163000,null,13115000,13115000,13115000,null
2927980,2927980,null,619911000,619911000,619911000,null,572621000,572621000,572621000,null
2929040,2929040,null,8513000,8513000,8513000,null,22773000,22773000,22773000,null
2920356,2920356,null,143882000,143882000,143882000,null,3280517000,3280517000,3280517000,null
2948616,2948616,null,61975000,61975000,61975000,null,559907000,559907000,559907000,null
2922353,2922353,null,149596000,149596000,149596000,null,81752000,81752000,81752000,null
2902503,2902503,null,64346000,64346000,64346000,null,47758000,47758000,47758000,null
2755015,2755015,null,95452000,95452000,95452000,null,22980000,22980000,22980000,null
2942700,2942700,null,13549000,13549000,13549000,null,11940000,11940000,11940000,null
2947643,2947643,null,14865000,14865000,14865000,null,6618000,6618000,6618000,null
2927524,2927524,null,42703673.431798,42703673.431798,42703673.431798,null,316127182.934831,316127182.934831,316127182.934831,null
2902634,2902634,null,25215000000,25215000000,25215000000,null,89506000000,89506000000,89506000000,null
2936215,2936215,null,7177886.35541079,7177886.35541079,7177886.35541079,null,30577271.0821571,30577271.0821571,30577271.0821571,null
2820439,2820439,null,1942000,1942000,1942000,null,4351000,4351000,4351000,null
2823239,2823239,null,7424000,7424000,7424000,null,3383000,3383000,3383000,null
2927744,2927744,null,6763000,6763000,6763000,null,7062000,7062000,7062000,null
2938614,2938614,null,17231000,17231000,17231000,null,323722000,323722000,323722000,null
2886762,2886762,null,3944000,3944000,3944000,null,5310000,5310000,5310000,null
2911694,2911694,null,2866360000,2866360000,2866360000,null,3459454000,3459454000,3459454000,null
2894639,2894639,null,4575000,4575000,4575000,null,2927000,2927000,2927000,null
2918189,2918189,null,3878162179.59052,3878162179.59052,3878162179.59052,null,5382960932.88194,5382960932.88194,5382960932.88194,null
2932843,2932843,null,8141000,8141000,8141000,null,11477000,11477000,11477000,null
2846303,2846303,null,5611000,5611000,5611000,null,5247000,5247000,5247000,null
2921323,2921323,null,15584000,15584000,15584000,null,8873000,8873000,8873000,null
2939661,2939661,null,23089000,23089000,23089000,null,16866000,16866000,16866000,null
2910818,2910818,null,27610000,27610000,27610000,null,15967000,15967000,15967000,null
2919259,2919259,null,13012000,13012000,13012000,null,5675000,5675000,5675000,null
2894804,2894804,null,2391000,2391000,2391000,null,30890000,30890000,30890000,null
2890831,2890831,null,20384000,20384000,20384000,null,8612000,8612000,8612000,null
2883843,2883843,null,782000,782000,782000,null,1714000,1714000,1714000,null
