RatingID;XPK_COUNTERPARTY;FAIR_AnnualTurnover;RDF_TotalTurnover;Turnover_Difference;Turnover_Match_Status;FAIR_TotalAssets;RDF_TotalAssets;Assets_Difference;Assets_Match_Status;Overall_Match_Status
2890679;2890679;1405000.00;1405000;0;MATCH;2321000.00;2321000;0;MATCH;FULL_MATCH
2890775;2890775;7820000.00;7820000;0;MATCH;10104000.00;10104000;0;MATCH;FULL_MATCH
2890802;2890802;2379000.00;2379000;0;MATCH;3139000.00;3139000;0;MATCH;FULL_MATCH
2890831;2890831;20384000.00;20384000;0;MATCH;8612000.00;8612000;0;MATCH;FULL_MATCH
2890865;2890865;3631324190.39;363.132.419.038.838;0.0016198158264160156;MATCH;4696438861.36;469.643.886.135.761;0.0023899078369140625;MATCH;FULL_MATCH
2890866;2890866;673144462.66;673.144.462.655.116;0.004884004592895508;MATCH;9335050339.50;933.505.033.949.895;0.0010509490966796875;MATCH;FULL_MATCH
2890970;2890970;84050100000.00;84050100000;0;MATCH;40026200000.00;40026200000;0;MATCH;FULL_MATCH
2890977;2890977;702668000.00;702668000;0;MATCH;1088192000.00;1088192000;0;MATCH;FULL_MATCH
2891128;2891128;1162842000.00;1162842000;0;MATCH;1600712000.00;1600712000;0;MATCH;FULL_MATCH
2891307;2891307;2196000.00;2196000;0;MATCH;2629000.00;2629000;0;MATCH;FULL_MATCH
2891382;2891382;357402000.00;357402000;0;MATCH;7072287000.00;7072287000;0;MATCH;FULL_MATCH
2891436;2891436;323516000.00;323516000;0;MATCH;512930000.00;512930000;0;MATCH;FULL_MATCH
2891518;2891518;263059000.00;263059000;0;MATCH;71009000.00;71009000;0;MATCH;FULL_MATCH
2891552;2891552;151243000.00;151243000;0;MATCH;253051000.00;253051000;0;MATCH;FULL_MATCH
2891779;2891779;118830000.00;118830000;0;MATCH;222157000.00;222157000;0;MATCH;FULL_MATCH
2891856;2891856;518724212.81;518.724.212.812.161;0.0021610260009765625;MATCH;2439790988.06;243.979.098.805.646;0.0035400390625;MATCH;FULL_MATCH
2891871;2891871;0.00;0;0;MATCH;0.00;0;0;MATCH;FULL_MATCH
2892087;2892087;5605624063.62;560.562.406.361.646;0.0035400390625;MATCH;7184510775.61;718.451.077.561.369;0.0036907196044921875;MATCH;FULL_MATCH
2892153;2892153;831100000.00;831100000;0;MATCH;3970500000.00;3970500000;0;MATCH;FULL_MATCH
2892207;2892207;538281432.92;538.281.432.919.691;0.000308990478515625;MATCH;5512409271.83;551.240.927.183.329;0.0032901763916015625;MATCH;FULL_MATCH
2892227;2892227;763110522.07;76.311.052.206.984;0.00016009807586669922;MATCH;552224271.06;552.224.271.061.427;0.0014270544052124023;MATCH;FULL_MATCH
2892275;2892275;7867000.00;7867000;0;MATCH;9663000.00;9663000;0;MATCH;FULL_MATCH
2892350;2892350;418929992.98;418.929.992.975.884;0.0041159987449646;MATCH;4167943104.66;416.794.310.465.933;0.0006699562072753906;MATCH;FULL_MATCH
2892496;2892496;2081479747.13;208.147.974.713.182;0.0018198490142822266;MATCH;11932802622.34;119.328.026.223.367;0.003299713134765625;MATCH;FULL_MATCH
2892583;2892583;172596000.00;172596000;0;MATCH;412096000.00;412096000;0;MATCH;FULL_MATCH
2892611;2892611;1233000.00;1233000;0;MATCH;21912000.00;21912000;0;MATCH;FULL_MATCH
2892626;2892626;146026000.00;146026000;0;MATCH;58973000.00;58973000;0;MATCH;FULL_MATCH
2892808;2892808;214014060.16;214.014.060.159.041;0.0009590089321136475;MATCH;111978794.51;111.978.794.514.233;0.0042329877614974976;MATCH;FULL_MATCH
2892865;2892865;317437368.30;317.437.368.297.823;0.002177000045776367;MATCH;3630657925.54;363.065.792.554.437;0.004370212554931641;MATCH;FULL_MATCH
2892936;2892936;4223369172.31;422.336.917.230.513;0.004869937896728516;MATCH;1901911205.86;190.191.120.585.782;0.002179861068725586;MATCH;FULL_MATCH
2893035;2893035;52086000.00;52086000;0;MATCH;391050000.00;391050000;0;MATCH;FULL_MATCH
2893267;2893267;128423814.69;128.423.814.694.173;0.004172995686531067;MATCH;131092110.03;131.092.110.025.335;0.004665002226829529;MATCH;FULL_MATCH
2893434;2893434;8545000000.00;8545000000;0;MATCH;4243000000.00;4243000000;0;MATCH;FULL_MATCH
2893553;2893553;432198916.68;432.198.916.676.271;0.0037289857864379883;MATCH;2993054050.94;299.305.405.093.926;0.00074005126953125;MATCH;FULL_MATCH
2893610;2893610;4974000.00;4974000;0;MATCH;6362000.00;6362000;0;MATCH;FULL_MATCH
2893633;2893633;11955398240.94;119.553.982.409.365;0.0034999847412109375;MATCH;68339051821.89;683.390.518.218.872;0.00279998779296875;MATCH;FULL_MATCH
2893679;2893679;338395000.00;338395000;0;MATCH;1367278000.00;1367278000;0;MATCH;FULL_MATCH
2893688;2893688;1270662608.29;127.066.260.828.846;0.0015399456024169922;MATCH;7473542495.90;74.735.424.959.026;0.0026006698608398438;MATCH;FULL_MATCH
2893766;2893766;48108000.00;48108000;0;MATCH;1043095000.00;1043095000;0;MATCH;FULL_MATCH
2893768;2893768;15473000000.00;15473000000;0;MATCH;24728000000.00;24728000000;0;MATCH;FULL_MATCH
2893805;2893805;935460000.00;935460000;0;MATCH;886768000.00;886768000;0;MATCH;FULL_MATCH
2893936;2893936;200000000.00;200000000;0;MATCH;1610000000.00;1610000000;0;MATCH;FULL_MATCH
2893937;2893937;129652551.57;129.652.551.574.376;0.004376009106636047;MATCH;182405899.38;182.405.899.384.727;0.004727005958557129;MATCH;FULL_MATCH
2893946;2893946;1562752.10;15.627.521.032.615;0.0032614998053759336;MATCH;594675.58;594.675.579.117.206;0.0008827939163893461;MATCH;FULL_MATCH
2894014;2894014;100191000.00;100191000;0;MATCH;21722000.00;21722000;0;MATCH;FULL_MATCH
2894068;2894068;43535720.46;435.357.204.635.876;0.003587596118450165;MATCH;11804186.13;118.041.861.269.677;0.0030323006212711334;MATCH;FULL_MATCH
2894084;2894084;43535720.46;435.357.204.635.876;0.003587596118450165;MATCH;11532030.21;115.320.302.139.192;0.003919199109077454;MATCH;FULL_MATCH
2894157;2894157;469626000.00;469626000;0;MATCH;463002000.00;463002000;0;MATCH;FULL_MATCH
2894179;2894179;1875333.33;18.753.333.333.333.300;0.003333333181217313;MATCH;2539333.33;25.393.333.333.333.300;0.0033333334140479565;MATCH;FULL_MATCH
2894269;2894269;1200191700.50;120.019.170.049.617;0.0038299560546875;MATCH;1089692151.56;108.969.215.155.616;0.0038399696350097656;MATCH;FULL_MATCH
2894339;2894339;4490589938.47;449.058.993.847.267;0.0026693344116210938;MATCH;15540173724.21;155.401.737.242.128;0.00279998779296875;MATCH;FULL_MATCH
2894442;2894442;403897000.00;403897000;0;MATCH;339339000.00;339339000;0;MATCH;FULL_MATCH
2894460;2894460;61738468.74;617.384.687.426.832;0.002683199942111969;MATCH;27837742.92;278.377.429.173.496;0.0026504024863243103;MATCH;FULL_MATCH
2894461;2894461;122836000.00;122836000;0;MATCH;247210000.00;247210000;0;MATCH;FULL_MATCH
2894469;2894469;338130000.00;338130000;0;MATCH;498897000.00;498897000;0;MATCH;FULL_MATCH
2894519;2894519;30162000.00;30162000;0;MATCH;8404000.00;8404000;0;MATCH;FULL_MATCH
2894541;2894541;11022000.00;11022000;0;MATCH;12414000.00;12414000;0;MATCH;FULL_MATCH
2894549;2894549;891381650.38;891.381.650.380.022;0.00002205371856689453;MATCH;865910242.49;865.910.242.490.047;0.00004696846008300781;MATCH;FULL_MATCH
2894597;2894597;17194000.00;17194000;0;MATCH;15329000.00;15329000;0;MATCH;FULL_MATCH
2894606;2894606;3967000.00;3967000;0;MATCH;7403000.00;7403000;0;MATCH;FULL_MATCH
2894721;2894721;1103000.00;1103000;0;MATCH;18503000.00;18503000;0;MATCH;FULL_MATCH
2894724;2894724;6988000.00;6988000;0;MATCH;8768000.00;8768000;0;MATCH;FULL_MATCH
2894810;2894810;0.00;0;0;MATCH;0.00;0;0;MATCH;FULL_MATCH
2894814;2894814;35144000.00;35144000;0;MATCH;214983000.00;214983000;0;MATCH;FULL_MATCH
2894816;2894816;0.00;0;0;MATCH;0.00;0;0;MATCH;FULL_MATCH
2894819;2894819;0.00;0;0;MATCH;0.00;0;0;MATCH;FULL_MATCH
2894823;2894823;4095000.00;4095000;0;MATCH;11622000.00;11622000;0;MATCH;FULL_MATCH
2894847;2894847;29826000.00;29826000;0;MATCH;6497000.00;6497000;0;MATCH;FULL_MATCH
2894865;2894865;93076000.00;93076000;0;MATCH;430611000.00;430611000;0;MATCH;FULL_MATCH
2894890;2894890;55208000.00;55208000;0;MATCH;36900000.00;36900000;0;MATCH;FULL_MATCH
2894909;2894909;0.00;0;0;MATCH;0.00;0;0;MATCH;FULL_MATCH
2894910;2894910;0.00;0;0;MATCH;0.00;0;0;MATCH;FULL_MATCH
2894916;2894916;28176000.00;28176000;0;MATCH;13595000.00;13595000;0;MATCH;FULL_MATCH
2894929;2894929;993282461.46;993.282.461.463.026;0.0030260086059570312;MATCH;40295620728.75;402.956.207.287.549;0.0048980712890625;MATCH;FULL_MATCH
2895068;2895068;39489000.00;39489000;0;MATCH;41305000.00;41305000;0;MATCH;FULL_MATCH
2895093;2895093;202000.00;202000;0;MATCH;1341000.00;1341000;0;MATCH;FULL_MATCH
2895104;2895104;16500000.00;16500000;0;MATCH;48167000.00;48167000;0;MATCH;FULL_MATCH
2895119;2895119;6349000.00;6349000;0;MATCH;5348000.00;5348000;0;MATCH;FULL_MATCH
2895233;2895233;256857000.00;256857000;0;MATCH;3826181000.00;3826181000;0;MATCH;FULL_MATCH
2895408;2895408;1177000.00;1177000;0;MATCH;10181000.00;10181000;0;MATCH;FULL_MATCH
2895548;2895548;28635000.00;28635000;0;MATCH;99826000.00;99826000;0;MATCH;FULL_MATCH
2895789;2895789;64724666.67;64.724.666.666.666.600;0.0033333376049995422;MATCH;139806000.00;139806000;0;MATCH;FULL_MATCH
2895967;2895967;174798000.00;174798000;0;MATCH;55779000.00;55779000;0;MATCH;FULL_MATCH
2895973;2895973;11842400000.00;11842400000;0;MATCH;3698000000.00;3698000000;0;MATCH;FULL_MATCH
2896075;2896075;126655808.90;126.655.808.903.366;0.0033659934997558594;MATCH;257388707.93;257.388.707.926.167;0.003832995891571045;MATCH;FULL_MATCH
2896133;2896133;3205000.00;3205000;0;MATCH;4309000.00;4309000;0;MATCH;FULL_MATCH
2896137;2896137;535299000.00;535299000;0;MATCH;387312000.00;387312000;0;MATCH;FULL_MATCH
2896224;2896224;216480000.00;216480000;0;MATCH;139951000.00;139951000;0;MATCH;FULL_MATCH
2896261;2896261;17524000.00;17524000;0;MATCH;17308000.00;17308000;0;MATCH;FULL_MATCH
2896410;2896410;453979000.00;453979000;0;MATCH;499740000.00;499740000;0;MATCH;FULL_MATCH
2896440;2896440;444000.00;444000;0;MATCH;731000.00;731000;0;MATCH;FULL_MATCH
2896625;2896625;889332000.00;889332000;0;MATCH;1670947000.00;1670947000;0;MATCH;FULL_MATCH
2896814;2896814;25374000.00;25374000;0;MATCH;20409000.00;20409000;0;MATCH;FULL_MATCH
2896825;2896825;7338000.00;7338000;0;MATCH;2870000.00;2870000;0;MATCH;FULL_MATCH
2896992;2896992;139532000.00;139532000;0;MATCH;101495000.00;101495000;0;MATCH;FULL_MATCH
2897058;2897058;879501000.00;879501000;0;MATCH;501621000.00;501621000;0;MATCH;FULL_MATCH
2897103;2897103;1000047000.00;1000047000;0;MATCH;707874000.00;707874000;0;MATCH;FULL_MATCH
2897152;2897152;1855000.00;1855000;0;MATCH;5210000.00;5210000;0;MATCH;FULL_MATCH
2897174;2897174;60592000.00;60592000;0;MATCH;17639000.00;17639000;0;MATCH;FULL_MATCH
2897289;2897289;16214000.00;16214000;0;MATCH;8969000.00;8969000;0;MATCH;FULL_MATCH
2897397;2897397;81827000.00;81827000;0;MATCH;25137000.00;25137000;0;MATCH;FULL_MATCH
2897418;2897418;22395000000.00;22395000000;0;MATCH;17249000000.00;17249000000;0;MATCH;FULL_MATCH
2897496;2897496;88669000.00;88669000;0;MATCH;54578000.00;54578000;0;MATCH;FULL_MATCH
2897530;2897530;5002000.00;5002000;0;MATCH;7675000.00;7675000;0;MATCH;FULL_MATCH
2897587;2897587;98412000.00;98412000;0;MATCH;97179000.00;97179000;0;MATCH;FULL_MATCH
2897609;2897609;1218000.00;1218000;0;MATCH;1477000.00;1477000;0;MATCH;FULL_MATCH
2897678;2897678;14911000.00;14911000;0;MATCH;8789000.00;8789000;0;MATCH;FULL_MATCH
2897944;2897944;23217701.97;232.177.019.707.272;0.0007272027432918549;MATCH;11896969.00;118.969.689.985.018;0.001498199999332428;MATCH;FULL_MATCH
2898016;2898016;0.00;0;0;MATCH;3553000.00;3553000;0;MATCH;FULL_MATCH
2898140;2898140;2681200000.00;2681200000;0;MATCH;2393700000.00;2393700000;0;MATCH;FULL_MATCH
2898148;2898148;4425000.00;4425000;0;MATCH;6257000.00;6257000;0;MATCH;FULL_MATCH
2898171;2898171;23216549.50;232.165.494.986.747;0.0013253018260002136;MATCH;8863662.56;886.366.255.618.301;0.0038169901818037033;MATCH;FULL_MATCH
2898195;2898195;359754000.00;359754000;0;MATCH;533986000.00;533986000;0;MATCH;FULL_MATCH
2898207;2898207;7617000.00;7617000;0;MATCH;7004000.00;7004000;0;MATCH;FULL_MATCH
2898322;2898322;75475000.00;75475000;0;MATCH;47938000.00;47938000;0;MATCH;FULL_MATCH
2898348;2898348;71509000.00;71509000;0;MATCH;21941000.00;21941000;0;MATCH;FULL_MATCH
2898353;2898353;760185000.00;760185000;0;MATCH;1297301000.00;1297301000;0;MATCH;FULL_MATCH
2898357;2898357;81753883136.09;817.538.831.360.947;0.00469970703125;MATCH;75895894970.41;758.958.949.704.142;0.0041961669921875;MATCH;FULL_MATCH
2898532;2898532;5941000.00;5941000;0;MATCH;1550000.00;1550000;0;MATCH;FULL_MATCH
2898813;2898813;0.00;0;0;MATCH;6913000.00;6913000;0;MATCH;FULL_MATCH
2898851;2898851;17865000.00;17865000;0;MATCH;39999000.00;39999000;0;MATCH;FULL_MATCH
2898881;2898881;6840558.00;6840558;0;MATCH;8196000.00;8196000;0;MATCH;FULL_MATCH
2899020;2899020;31895000.00;31895000;0;MATCH;5904000.00;5904000;0;MATCH;FULL_MATCH
2899073;2899073;23733000.00;23733000;0;MATCH;30679000.00;30679000;0;MATCH;FULL_MATCH
2899090;2899090;323504000.00;323504000;0;MATCH;149641000.00;149641000;0;MATCH;FULL_MATCH
2899132;2899132;19436000.00;19436000;0;MATCH;22158000.00;22158000;0;MATCH;FULL_MATCH
2899237;2899237;8805000.00;8805000;0;MATCH;5499000.00;5499000;0;MATCH;FULL_MATCH
2899332;2899332;225789000.00;225789000;0;MATCH;116228000.00;116228000;0;MATCH;FULL_MATCH
2899344;2899344;55587592578.64;5.558.759.257.864.470;0.004730224609375;MATCH;28570115739.00;28.570.115.738.997.200;0.00272369384765625;MATCH;FULL_MATCH
2899371;2899371;314740117.55;314.740.117.552.149;0.0021489858627319336;MATCH;725596404.29;725.596.404.287.196;0.0028039216995239258;MATCH;FULL_MATCH
2899417;2899417;38281432919.69;382.814.329.196.909;0.0009002685546875;MATCH;30595879185.20;305.958.791.852.025;0.002498626708984375;MATCH;FULL_MATCH
2899460;2899460;41458000.00;41458000;0;MATCH;17227000.00;17227000;0;MATCH;FULL_MATCH
2899513;2899513;20941000.00;20941000;0;MATCH;12799000.00;12799000;0;MATCH;FULL_MATCH
2899597;2899597;132866000.00;132866000;0;MATCH;2212188000.00;2212188000;0;MATCH;FULL_MATCH
2899695;2899695;9707000.00;9707000;0;MATCH;2088000.00;2088000;0;MATCH;FULL_MATCH
2899754;2899754;25086000.00;25086000;0;MATCH;24074000.00;24074000;0;MATCH;FULL_MATCH
2899908;2899908;12349000.00;12349000;0;MATCH;5132000.00;5132000;0;MATCH;FULL_MATCH
2899936;2899936;497735000.00;497735000;0;MATCH;135877000.00;135877000;0;MATCH;FULL_MATCH
2899951;2899951;516000.00;516000;0;MATCH;3324000.00;3324000;0;MATCH;FULL_MATCH
2899957;2899957;1812000.00;1812000;0;MATCH;1799000.00;1799000;0;MATCH;FULL_MATCH
2900061;2900061;342933405.72;342.933.405.718.422;0.0015780329704284668;MATCH;1861150018.10;186.115.001.809.627;0.0037298202514648438;MATCH;FULL_MATCH
2900121;2900121;345939000.00;345939000;0;MATCH;461475000.00;461475000;0;MATCH;FULL_MATCH
2900266;2900266;4303000.00;4303000;0;MATCH;3593000.00;3593000;0;MATCH;FULL_MATCH
2900303;2900303;1185000.00;1185000;0;MATCH;1679000.00;1679000;0;MATCH;FULL_MATCH
2900304;2900304;1218000000.00;1218000000;0;MATCH;4608800000.00;4608800000;0;MATCH;FULL_MATCH
2900342;2900342;188800000.00;188800000;0;MATCH;399816000.00;399816000;0;MATCH;FULL_MATCH
2900382;2900382;46429000.00;46429000;0;MATCH;391489000.00;391489000;0;MATCH;FULL_MATCH
2900629;2900629;131437000.00;131437000;0;MATCH;149585000.00;149585000;0;MATCH;FULL_MATCH
2900647;2900647;9101000.00;9101000;0;MATCH;154394000.00;154394000;0;MATCH;FULL_MATCH
2900684;2900684;739000.00;739000;0;MATCH;252446000.00;252446000;0;MATCH;FULL_MATCH
2900687;2900687;5381000.00;5381000;0;MATCH;4675000.00;4675000;0;MATCH;FULL_MATCH
2900706;2900706;977981360.84;977.981.360.839.667;0.0003330707550048828;MATCH;923203944.99;923.203.944.987.333;0.002666950225830078;MATCH;FULL_MATCH
2900737;2900737;1158000.00;1158000;0;MATCH;2633000.00;2633000;0;MATCH;FULL_MATCH
2900786;2900786;55145000.00;55145000;0;MATCH;40566000.00;40566000;0;MATCH;FULL_MATCH
2900832;2900832;8702453000.00;8702453000;0;MATCH;5786005000.00;5786005000;0;MATCH;FULL_MATCH
2900845;2900845;622000.00;622000;0;MATCH;4290000.00;4290000;0;MATCH;FULL_MATCH
2900901;2900901;949000.00;949000;0;MATCH;5675000.00;5675000;0;MATCH;FULL_MATCH
2900917;2900917;487563000.00;487563000;0;MATCH;492669000.00;492669000;0;MATCH;FULL_MATCH
2901028;2901028;723445530.22;723.445.530.220.775;0.0007749795913696289;MATCH;464865000.00;464865000;0;MATCH;FULL_MATCH
2901114;2901114;743600000.00;743600000;0;MATCH;318802000.00;318802000;0;MATCH;FULL_MATCH
2901127;2901127;15000.00;15000;0;MATCH;1325743000.00;1325743000;0;MATCH;FULL_MATCH
2901128;2901128;28704000.00;28704000;0;MATCH;48293000.00;48293000;0;MATCH;FULL_MATCH
2901141;2901141;32100000.00;32100000;0;MATCH;198905000.00;198905000;0;MATCH;FULL_MATCH
2901145;2901145;0.00;0;0;MATCH;0.00;0;0;MATCH;FULL_MATCH
2901152;2901152;3708000.00;3708000;0;MATCH;7822000.00;7822000;0;MATCH;FULL_MATCH
2901154;2901154;14648000.00;14648000;0;MATCH;7189000.00;7189000;0;MATCH;FULL_MATCH
2901156;2901156;14648000.00;14648000;0;MATCH;7226000.00;7226000;0;MATCH;FULL_MATCH
2901189;2901189;10198687000.00;10198687000;0;MATCH;6782355000.00;6782355000;0;MATCH;FULL_MATCH
2901232;2901232;81308000.00;81308000;0;MATCH;30449000.00;30449000;0;MATCH;FULL_MATCH
2901341;2901341;45732000.00;45732000;0;MATCH;137544000.00;137544000;0;MATCH;FULL_MATCH
2901508;2901508;2329000.00;2329000;0;MATCH;2060000.00;2060000;0;MATCH;FULL_MATCH
2901517;2901517;275494000.00;275494000;0;MATCH;263480000.00;263480000;0;MATCH;FULL_MATCH
2901545;2901545;37928000.00;37928000;0;MATCH;21267000.00;21267000;0;MATCH;FULL_MATCH
2901851;2901851;10477000.00;10477000;0;MATCH;20491000.00;20491000;0;MATCH;FULL_MATCH
2901855;2901855;843327000.00;843327000;0;MATCH;1295992000.00;1295992000;0;MATCH;FULL_MATCH
2901894;2901894;457855303.21;45.785.530.320.768;0.0023199915885925293;MATCH;4140716459.85;414.071.645.984.547;0.0045299530029296875;MATCH;FULL_MATCH
2901916;2901916;11485000.00;11485000;0;MATCH;6289000.00;6289000;0;MATCH;FULL_MATCH
2902118;2902118;493444158.28;49.344.415.827.675;0.003249943256378174;MATCH;585577148.21;58.557.714.820.885;0.0011500120162963867;MATCH;FULL_MATCH
2902209;2902209;1080328447.34;108.032.844.733.985;0.0001499652862548828;MATCH;1804490589.94;180.449.058.993.847;0.0015301704406738281;MATCH;FULL_MATCH
2902257;2902257;80796995.24;807.969.952.363.503;0.003649696707725525;MATCH;299854342.25;299.854.342.249.908;0.00009202957153320312;MATCH;FULL_MATCH
2902270;2902270;392000000.00;392000000;0;MATCH;9087000000.00;9087000000;0;MATCH;FULL_MATCH
2902290;2902290;2845217000.00;2845217000;0;MATCH;2669820000.00;2669820000;0;MATCH;FULL_MATCH
2902333;2902333;9721000.00;9721000;0;MATCH;19957000.00;19957000;0;MATCH;FULL_MATCH
2902583;2902583;2074154904.09;207.415.490.408.976;0.00023984909057617188;MATCH;1175571842.20;117.557.184.220.051;0.0005099773406982422;MATCH;FULL_MATCH
2902606;2902606;17170000.00;17170000;0;MATCH;10542000.00;10542000;0;MATCH;FULL_MATCH
2902615;2902615;1885918385.81;188.591.838.581.252;0.0025200843811035156;MATCH;1033465527.43;103.346.552.743.296;0.0029600858688354492;MATCH;FULL_MATCH
2902643;2902643;927184000.00;927184000;0;MATCH;1540942000.00;1540942000;0;MATCH;FULL_MATCH
2902709;2902709;4239000000.00;4239000000;0;MATCH;7746000000.00;7746000000;0;MATCH;FULL_MATCH
2902734;2902734;4066000.00;4066000;0;MATCH;2215000.00;2215000;0;MATCH;FULL_MATCH
2902783;2902783;4239000000.00;4239000000;0;MATCH;7746000000.00;7746000000;0;MATCH;FULL_MATCH
2902810;2902810;26783000.00;26783000;0;MATCH;53005000.00;53005000;0;MATCH;FULL_MATCH
2902850;2902850;15892000000.00;15892000000;0;MATCH;6190000000.00;6190000000;0;MATCH;FULL_MATCH
2902901;2902901;498640000.00;498640000;0;MATCH;4282886000.00;4282886000;0;MATCH;FULL_MATCH
2902905;2902905;1.00;1;0;MATCH;1530089.00;1530089;0;MATCH;FULL_MATCH
2902935;2902935;88957000.00;88957000;0;MATCH;45505000.00;45505000;0;MATCH;FULL_MATCH
2903000;2903000;10393000.00;10393000;0;MATCH;10741000.00;10741000;0;MATCH;FULL_MATCH
2903001;2903001;2728013029.32;272.801.302.931.596;0.004040241241455078;MATCH;6138707926.17;613.870.792.616.721;0.0027904510498046875;MATCH;FULL_MATCH
2903002;2903002;87356000.00;87356000;0;MATCH;26052000.00;26052000;0;MATCH;FULL_MATCH
2903061;2903061;19971000.00;19971000;0;MATCH;14485000.00;14485000;0;MATCH;FULL_MATCH
2903070;2903070;28673000.00;28673000;0;MATCH;21592000.00;21592000;0;MATCH;FULL_MATCH
2903101;2903101;46494000.00;46494000;0;MATCH;30216000.00;30216000;0;MATCH;FULL_MATCH
2903122;2903122;1499821751.72;149.982.175.171.915;0.0008499622344970703;MATCH;39747233000.00;39747233000;0;MATCH;FULL_MATCH
2903125;2903125;295566413.32;295.566.413.318.856;0.0011439919471740723;MATCH;28774618168.66;287.746.181.686.573;0.0027008056640625;MATCH;FULL_MATCH
2903182;2903182;198840000.00;198840000;0;MATCH;55181000.00;55181000;0;MATCH;FULL_MATCH
2903226;2903226;53752000.00;53752000;0;MATCH;31464000.00;31464000;0;MATCH;FULL_MATCH
2903285;2903285;27049000.00;27049000;0;MATCH;213402000.00;213402000;0;MATCH;FULL_MATCH
2903485;2903485;385194534.93;385.194.534.925.805;0.004195034503936768;MATCH;362896308.36;362.896.308.360.478;0.0004779696464538574;MATCH;FULL_MATCH
2903600;2903600;6749000.00;6749000;0;MATCH;138048000.00;138048000;0;MATCH;FULL_MATCH
2903606;2903606;1048241000.00;1048241000;0;MATCH;574325000.00;574325000;0;MATCH;FULL_MATCH
2903628;2903628;253030000.00;253030000;0;MATCH;103143000.00;103143000;0;MATCH;FULL_MATCH
2903683;2903683;1130000.00;1130000;0;MATCH;23119000.00;23119000;0;MATCH;FULL_MATCH
2903726;2903726;389000.00;389000;0;MATCH;2520000.00;2520000;0;MATCH;FULL_MATCH
2903737;2903737;17875000.00;17875000;0;MATCH;7357000.00;7357000;0;MATCH;FULL_MATCH
2903889;2903889;2571263000.00;2571263000;0;MATCH;1492711000.00;1492711000;0;MATCH;FULL_MATCH
2903891;2903891;51388000.00;51388000;0;MATCH;24677000.00;24677000;0;MATCH;FULL_MATCH
2903902;2903902;9583000.00;9583000;0;MATCH;6364000.00;6364000;0;MATCH;FULL_MATCH
2903918;2903918;442347086.50;442.347.086.500.181;0.00018101930618286133;MATCH;1597220412.60;159.722.041.259.501;0.0049898624420166016;MATCH;FULL_MATCH
2904059;2904059;2906301252.08;290.630.125.208.233;0.002330303192138672;MATCH;2098928475.47;209.892.847.546.886;0.0011401176452636719;MATCH;FULL_MATCH
2904080;2904080;41894664.05;418.946.640.543.967;0.004396699368953705;MATCH;128746110.41;128.746.110.406.823;0.0031770020723342896;MATCH;FULL_MATCH
2904199;2904199;29647000.00;29647000;0;MATCH;114670000.00;114670000;0;MATCH;FULL_MATCH
2904219;2904219;16777000.00;16777000;0;MATCH;17565000.00;17565000;0;MATCH;FULL_MATCH
2904258;2904258;685139341.30;685.139.341.295.693;0.004306912422180176;MATCH;457005971.77;457.005.971.769.815;0.0001849532127380371;MATCH;FULL_MATCH
2904292;2904292;9170000.00;9170000;0;MATCH;15104000.00;15104000;0;MATCH;FULL_MATCH
2904304;2904304;22748000.00;22748000;0;MATCH;14601000.00;14601000;0;MATCH;FULL_MATCH
2904381;2904381;250000.00;250000;0;MATCH;2791000.00;2791000;0;MATCH;FULL_MATCH
2904392;2904392;15540000.00;15540000;0;MATCH;6788000.00;6788000;0;MATCH;FULL_MATCH
2904452;2904452;403817000.00;403817000;0;MATCH;201842000.00;201842000;0;MATCH;FULL_MATCH
2904640;2904640;821000000.00;821000000;0;MATCH;1253000000.00;1253000000;0;MATCH;FULL_MATCH
2904643;2904643;72852000.00;72852000;0;MATCH;1398756000.00;1398756000;0;MATCH;FULL_MATCH
2904701;2904701;5235000.00;5235000;0;MATCH;3616000.00;3616000;0;MATCH;FULL_MATCH
2904738;2904738;18606000.00;18606000;0;MATCH;14199000.00;14199000;0;MATCH;FULL_MATCH
2904770;2904770;1406000.00;1406000;0;MATCH;2031000.00;2031000;0;MATCH;FULL_MATCH
2904782;2904782;32814000.00;32814000;0;MATCH;17714000.00;17714000;0;MATCH;FULL_MATCH
2904819;2904819;13025000.00;13025000;0;MATCH;28875000.00;28875000;0;MATCH;FULL_MATCH
2904892;2904892;32240000.00;32240000;0;MATCH;9582000.00;9582000;0;MATCH;FULL_MATCH
2904903;2904903;710776643.99;71.077.664.399.093;0.0009299516677856445;MATCH;3525499811.04;352.549.981.103.553;0.004469871520996094;MATCH;FULL_MATCH
2904957;2904957;68030000.00;68030000;0;MATCH;68815000.00;68815000;0;MATCH;FULL_MATCH
2905007;2905007;19582000.00;19582000;0;MATCH;7603000.00;7603000;0;MATCH;FULL_MATCH
2905045;2905045;13636000.00;13636000;0;MATCH;7090000.00;7090000;0;MATCH;FULL_MATCH
2905164;2905164;12050000000.00;12050000000;0;MATCH;13110000000.00;13110000000;0;MATCH;FULL_MATCH
2905223;2905223;29533000.00;29533000;0;MATCH;203373000.00;203373000;0;MATCH;FULL_MATCH
2905301;2905301;37432000.00;37432000;0;MATCH;18372000.00;18372000;0;MATCH;FULL_MATCH
2905305;2905305;768335284.48;768.335.284.476.703;0.003296971321105957;MATCH;5993206509.01;599.320.650.901.428;0.00428009033203125;MATCH;FULL_MATCH
2905447;2905447;3596000.00;3596000;0;MATCH;3302000.00;3302000;0;MATCH;FULL_MATCH
