RatingID,XPK_COUNTERPARTY,FAIR_AnnualTurnover,RDF_TotalTurnover,Turnover_Difference,Turnover_Match_Status,FAIR_TotalAssets,RDF_TotalAssets,Assets_Difference,Assets_Match_Status,Overall_Match_Status
2899074,2899074,57256000.00,57256000,0,MATCH,318669000.00,318669000,0,MATCH,FULL_MATCH
2899087,2899087,5814000.00,5814000,0,MATCH,4484000.00,4484000,0,MATCH,FULL_MATCH
2899090,2899090,323504000.00,323504000,0,MATCH,149641000.00,149641000,0,MATCH,FULL_MATCH
2899132,2899132,19436000.00,19436000,0,MATCH,22158000.00,22158000,0,MATCH,FULL_MATCH
2899227,2899227,9018000.00,9018000,0,MATCH,3406000.00,3406000,0,MATCH,FULL_MATCH
2899236,2899236,168439000.00,168439000,0,MATCH,203513000.00,203513000,0,MATCH,FULL_MATCH
2899237,2899237,8805000.00,8805000,0,MATCH,5499000.00,5499000,0,MATCH,FULL_MATCH
2899270,2899270,8816000.00,8816000,0,MATCH,7568000.00,7568000,0,MATCH,FULL_MATCH
2899325,2899325,18110000.00,18110000,0,MATCH,67583000.00,67583000,0,MATCH,FULL_MATCH
2899332,2899332,225789000.00,225789000,0,MATCH,116228000.00,116228000,0,MATCH,FULL_MATCH
2899344,2899344,55587592578.64,55587592578.64473,0.004730224609375,MATCH,28570115739.00,28570115738.997276,0.00272369384765625,MATCH,FULL_MATCH
2899371,2899371,314740117.55,314740117.552149,0.0021489858627319336,MATCH,725596404.29,725596404.287196,0.0028039216995239258,MATCH,FULL_MATCH
2899376,2899376,71288000.00,71288000,0,MATCH,184288000.00,184288000,0,MATCH,FULL_MATCH
2899386,2899386,16194000.00,16194000,0,MATCH,23813000.00,23813000,0,MATCH,FULL_MATCH
2899403,2899403,461000.00,461000,0,MATCH,9315000.00,9315000,0,MATCH,FULL_MATCH
2899417,2899417,38281432919.69,38281432919.6909,0.0009002685546875,MATCH,30595879185.20,30595879185.2025,0.002498626708984375,MATCH,FULL_MATCH
2899422,2899422,8616000.00,8616000,0,MATCH,7993000.00,7993000,0,MATCH,FULL_MATCH
2899448,2899448,16095000.00,16095000,0,MATCH,9898000.00,9898000,0,MATCH,FULL_MATCH
2899504,2899504,5831000.00,5831000,0,MATCH,4855000.00,4855000,0,MATCH,FULL_MATCH
2899513,2899513,20941000.00,20941000,0,MATCH,12799000.00,12799000,0,MATCH,FULL_MATCH
2899524,2899524,16636000.00,16636000,0,MATCH,15330000.00,15330000,0,MATCH,FULL_MATCH
2899530,2899530,22500000.00,22500000,0,MATCH,20893000.00,20893000,0,MATCH,FULL_MATCH
2899556,2899556,3524000.00,3524000,0,MATCH,7974000.00,7974000,0,MATCH,FULL_MATCH
2899695,2899695,9707000.00,9707000,0,MATCH,2088000.00,2088000,0,MATCH,FULL_MATCH
2899806,2899806,5880000.00,5880000,0,MATCH,1878000.00,1878000,0,MATCH,FULL_MATCH
2899852,2899852,4411000.00,4411000,0,MATCH,3882000.00,3882000,0,MATCH,FULL_MATCH
2899881,2899881,4546000.00,4546000,0,MATCH,4757000.00,4757000,0,MATCH,FULL_MATCH
2899908,2899908,12349000.00,12349000,0,MATCH,5132000.00,5132000,0,MATCH,FULL_MATCH
2899936,2899936,497735000.00,497735000,0,MATCH,135877000.00,135877000,0,MATCH,FULL_MATCH
2899957,2899957,1812000.00,1812000,0,MATCH,1799000.00,1799000,0,MATCH,FULL_MATCH
2899985,2899985,32399000.00,32399000,0,MATCH,13106000.00,13106000,0,MATCH,FULL_MATCH
2900007,2900007,719000.00,719000,0,MATCH,4442000.00,4442000,0,MATCH,FULL_MATCH
2900061,2900061,342933405.72,342933405.718422,0.0015780329704284668,MATCH,1861150018.10,1861150018.09627,0.0037298202514648438,MATCH,FULL_MATCH
2900082,2900082,2913000.00,2913000,0,MATCH,2779000.00,2779000,0,MATCH,FULL_MATCH
2900121,2900121,345939000.00,345939000,0,MATCH,461475000.00,461475000,0,MATCH,FULL_MATCH
2900126,2900126,5510000.00,5510000,0,MATCH,9300000.00,9300000,0,MATCH,FULL_MATCH
2900137,2900137,60514000.00,60514000,0,MATCH,357929000.00,357929000,0,MATCH,FULL_MATCH
2900293,2900293,76955000.00,76955000,0,MATCH,63545000.00,63545000,0,MATCH,FULL_MATCH
2900303,2900303,1185000.00,1185000,0,MATCH,1679000.00,1679000,0,MATCH,FULL_MATCH
2900304,2900304,1218000000.00,1218000000,0,MATCH,4608800000.00,4608800000,0,MATCH,FULL_MATCH
2900404,2900404,94599000.00,94599000,0,MATCH,147010000.00,147010000,0,MATCH,FULL_MATCH
2900427,2900427,3001000.00,3001000,0,MATCH,883000.00,883000,0,MATCH,FULL_MATCH
2900440,2900440,11805000.00,11805000,0,MATCH,9453000.00,9453000,0,MATCH,FULL_MATCH
2900522,2900522,6401000.00,6401000,0,MATCH,8407000.00,8407000,0,MATCH,FULL_MATCH
2900629,2900629,131437000.00,131437000,0,MATCH,149585000.00,149585000,0,MATCH,FULL_MATCH
2900647,2900647,9101000.00,9101000,0,MATCH,154394000.00,154394000,0,MATCH,FULL_MATCH
2900697,2900697,159217907.00,159217907,0,MATCH,333041997.00,333041997,0,MATCH,FULL_MATCH
2900706,2900706,977981360.84,977981360.839667,0.0003330707550048828,MATCH,923203944.99,923203944.987333,0.002666950225830078,MATCH,FULL_MATCH
2900756,2900756,95848000.00,95848000,0,MATCH,903801000.00,903801000,0,MATCH,FULL_MATCH
2900832,2900832,8702453000.00,8702453000,0,MATCH,5786005000.00,5786005000,0,MATCH,FULL_MATCH
2900917,2900917,487563000.00,487563000,0,MATCH,492669000.00,492669000,0,MATCH,FULL_MATCH
2900966,2900966,3591000.00,3591000,0,MATCH,3718000.00,3718000,0,MATCH,FULL_MATCH
2900967,2900967,2257000.00,2257000,0,MATCH,33422000.00,33422000,0,MATCH,FULL_MATCH
2901041,2901041,82913678.00,82913678,0,MATCH,96908000.00,96908000,0,MATCH,FULL_MATCH
2901060,2901060,4641000.00,4641000,0,MATCH,1981000.00,1981000,0,MATCH,FULL_MATCH
2901114,2901114,743600000.00,743600000,0,MATCH,318802000.00,318802000,0,MATCH,FULL_MATCH
2901118,2901118,11050000.00,11050000,0,MATCH,9423000.00,9423000,0,MATCH,FULL_MATCH
2901127,2901127,15000.00,15000,0,MATCH,1325743000.00,1325743000,0,MATCH,FULL_MATCH
2901128,2901128,28704000.00,28704000,0,MATCH,48293000.00,48293000,0,MATCH,FULL_MATCH
2901138,2901138,28773000.00,28773000,0,MATCH,13848000.00,13848000,0,MATCH,FULL_MATCH
2901145,2901145,0.00,0,0,MATCH,0.00,0,0,MATCH,FULL_MATCH
2901152,2901152,3708000.00,3708000,0,MATCH,7822000.00,7822000,0,MATCH,FULL_MATCH
2901154,2901154,14648000.00,14648000,0,MATCH,7189000.00,7189000,0,MATCH,FULL_MATCH
2901156,2901156,14648000.00,14648000,0,MATCH,7226000.00,7226000,0,MATCH,FULL_MATCH
2901189,2901189,10198687000.00,10198687000,0,MATCH,6782355000.00,6782355000,0,MATCH,FULL_MATCH
2901232,2901232,81308000.00,81308000,0,MATCH,30449000.00,30449000,0,MATCH,FULL_MATCH
2901517,2901517,275494000.00,275494000,0,MATCH,263480000.00,263480000,0,MATCH,FULL_MATCH
2901618,2901618,1422000.00,1422000,0,MATCH,1506000.00,1506000,0,MATCH,FULL_MATCH
2901658,2901658,7892000.00,7892000,0,MATCH,5733000.00,5733000,0,MATCH,FULL_MATCH
2901770,2901770,22401000.00,22401000,0,MATCH,6885000.00,6885000,0,MATCH,FULL_MATCH
2901808,2901808,1409000.00,1409000,0,MATCH,2830000.00,2830000,0,MATCH,FULL_MATCH
2901855,2901855,843327000.00,843327000,0,MATCH,1295992000.00,1295992000,0,MATCH,FULL_MATCH
2901894,2901894,457855303.21,457855303.20768,0.0023199915885925293,MATCH,4140716459.85,4140716459.84547,0.0045299530029296875,MATCH,FULL_MATCH
2901934,2901934,19927000.00,19927000,0,MATCH,20142000.00,20142000,0,MATCH,FULL_MATCH
2902007,2902007,7612000.00,7612000,0,MATCH,30243000.00,30243000,0,MATCH,FULL_MATCH
2902118,2902118,493444158.28,493444158.27675,0.003249943256378174,MATCH,585577148.21,585577148.20885,0.0011500120162963867,MATCH,FULL_MATCH
2902146,2902146,38587000.00,38587000,0,MATCH,18015000.00,18015000,0,MATCH,FULL_MATCH
2902200,2902200,1601000.00,1601000,0,MATCH,7055000.00,7055000,0,MATCH,FULL_MATCH
2902209,2902209,1080328447.34,1080328447.33985,0.0001499652862548828,MATCH,1804490589.94,1804490589.93847,0.0015301704406738281,MATCH,FULL_MATCH
2902270,2902270,392000000.00,392000000,0,MATCH,9087000000.00,9087000000,0,MATCH,FULL_MATCH
2902290,2902290,2845217000.00,2845217000,0,MATCH,2669820000.00,2669820000,0,MATCH,FULL_MATCH
2902312,2902312,8502000.00,8502000,0,MATCH,168942000.00,168942000,0,MATCH,FULL_MATCH
2902333,2902333,9721000.00,9721000,0,MATCH,19957000.00,19957000,0,MATCH,FULL_MATCH
2902378,2902378,8721000.00,8721000,0,MATCH,2825000.00,2825000,0,MATCH,FULL_MATCH
2902583,2902583,2074154904.09,2074154904.08976,0.00023984909057617188,MATCH,1175571842.20,1175571842.20051,0.0005099773406982422,MATCH,FULL_MATCH
2902615,2902615,1885918385.81,1885918385.81252,0.0025200843811035156,MATCH,1033465527.43,1033465527.43296,0.0029600858688354492,MATCH,FULL_MATCH
2902643,2902643,927184000.00,927184000,0,MATCH,1540942000.00,1540942000,0,MATCH,FULL_MATCH
2902709,2902709,4239000000.00,4239000000,0,MATCH,7746000000.00,7746000000,0,MATCH,FULL_MATCH
2902718,2902718,4239000000.00,4239000000,0,MATCH,7746000000.00,7746000000,0,MATCH,FULL_MATCH
2902767,2902767,4239000000.00,4239000000,0,MATCH,7746000000.00,7746000000,0,MATCH,FULL_MATCH
2902783,2902783,4239000000.00,4239000000,0,MATCH,7746000000.00,7746000000,0,MATCH,FULL_MATCH
2902804,2902804,4239000000.00,4239000000,0,MATCH,7746000000.00,7746000000,0,MATCH,FULL_MATCH
2902810,2902810,26783000.00,26783000,0,MATCH,53005000.00,53005000,0,MATCH,FULL_MATCH
2902814,2902814,4486000000.00,4486000000,0,MATCH,51477000000.00,51477000000,0,MATCH,FULL_MATCH
2902823,2902823,86314000.00,86314000,0,MATCH,44428000.00,44428000,0,MATCH,FULL_MATCH
2902837,2902837,8380000.00,8380000,0,MATCH,27947000.00,27947000,0,MATCH,FULL_MATCH
2902866,2902866,9895000.00,9895000,0,MATCH,6681000.00,6681000,0,MATCH,FULL_MATCH
2902901,2902901,498640000.00,498640000,0,MATCH,4282886000.00,4282886000,0,MATCH,FULL_MATCH
2902905,2902905,1.00,1,0,MATCH,1530089.00,1530089,0,MATCH,FULL_MATCH
2902917,2902917,854000.00,854000,0,MATCH,7352000.00,7352000,0,MATCH,FULL_MATCH
2902930,2902930,18181000.00,18181000,0,MATCH,9974000.00,9974000,0,MATCH,FULL_MATCH
2902935,2902935,88957000.00,88957000,0,MATCH,45505000.00,45505000,0,MATCH,FULL_MATCH
2902998,2902998,15001000.00,15001000,0,MATCH,9134000.00,9134000,0,MATCH,FULL_MATCH
2903001,2903001,2728013029.32,2728013029.31596,0.004040241241455078,MATCH,6138707926.17,6138707926.16721,0.0027904510498046875,MATCH,FULL_MATCH
2903002,2903002,87356000.00,87356000,0,MATCH,26052000.00,26052000,0,MATCH,FULL_MATCH
2903100,2903100,208218521.76,208218521.764534,0.004534006118774414,MATCH,148109845.17,148109845.16506,0.0049399733543396,MATCH,FULL_MATCH
2903101,2903101,46494000.00,46494000,0,MATCH,30216000.00,30216000,0,MATCH,FULL_MATCH
2903122,2903122,1499821751.72,1499821751.71915,0.0008499622344970703,MATCH,39747233000.00,39747233000,0,MATCH,FULL_MATCH
2903125,2903125,295566413.32,295566413.318856,0.0011439919471740723,MATCH,28774618168.66,28774618168.6573,0.0027008056640625,MATCH,FULL_MATCH
2903168,2903168,50459000.00,50459000,0,MATCH,17783000.00,17783000,0,MATCH,FULL_MATCH
2903182,2903182,198840000.00,198840000,0,MATCH,55181000.00,55181000,0,MATCH,FULL_MATCH
2903223,2903223,58363000.00,58363000,0,MATCH,21007000.00,21007000,0,MATCH,FULL_MATCH
2903226,2903226,53752000.00,53752000,0,MATCH,31464000.00,31464000,0,MATCH,FULL_MATCH
2903250,2903250,43929000.00,43929000,0,MATCH,36583000.00,36583000,0,MATCH,FULL_MATCH
2903285,2903285,27049000.00,27049000,0,MATCH,213402000.00,213402000,0,MATCH,FULL_MATCH
2903291,2903291,7103000.00,7103000,0,MATCH,7432000.00,7432000,0,MATCH,FULL_MATCH
2903356,2903356,233889000.00,233889000,0,MATCH,392328000.00,392328000,0,MATCH,FULL_MATCH
2903475,2903475,9132000.00,9132000,0,MATCH,4972000.00,4972000,0,MATCH,FULL_MATCH
2903485,2903485,385194534.93,385194534.925805,0.004195034503936768,MATCH,362896308.36,362896308.360478,0.0004779696464538574,MATCH,FULL_MATCH
2903606,2903606,1048241000.00,1048241000,0,MATCH,574325000.00,574325000,0,MATCH,FULL_MATCH
2903623,2903623,16552000.00,16552000,0,MATCH,13163000.00,13163000,0,MATCH,FULL_MATCH
2903628,2903628,253030000.00,253030000,0,MATCH,103143000.00,103143000,0,MATCH,FULL_MATCH
2903737,2903737,17875000.00,17875000,0,MATCH,7357000.00,7357000,0,MATCH,FULL_MATCH
2903741,2903741,95004000.00,95004000,0,MATCH,51278000.00,51278000,0,MATCH,FULL_MATCH
2903889,2903889,2571263000.00,2571263000,0,MATCH,1492711000.00,1492711000,0,MATCH,FULL_MATCH
2903902,2903902,9583000.00,9583000,0,MATCH,6364000.00,6364000,0,MATCH,FULL_MATCH
2903918,2903918,442347086.50,442347086.500181,0.00018101930618286133,MATCH,1597220412.60,1597220412.59501,0.0049898624420166016,MATCH,FULL_MATCH
2903921,2903921,50901000.00,50901000,0,MATCH,47893000.00,47893000,0,MATCH,FULL_MATCH
2903994,2903994,532000.00,532000,0,MATCH,15849000.00,15849000,0,MATCH,FULL_MATCH
2904059,2904059,2906301252.08,2906301252.08233,0.002330303192138672,MATCH,2098928475.47,2098928475.46886,0.0011401176452636719,MATCH,FULL_MATCH
2904080,2904080,41894664.05,41894664.0543967,0.004396699368953705,MATCH,128746110.41,128746110.406823,0.0031770020723342896,MATCH,FULL_MATCH
2904199,2904199,29647000.00,29647000,0,MATCH,114670000.00,114670000,0,MATCH,FULL_MATCH
2904219,2904219,16777000.00,16777000,0,MATCH,17565000.00,17565000,0,MATCH,FULL_MATCH
2904258,2904258,685139341.30,685139341.295693,0.004306912422180176,MATCH,457005971.77,457005971.769815,0.0001849532127380371,MATCH,FULL_MATCH
2904304,2904304,22748000.00,22748000,0,MATCH,14601000.00,14601000,0,MATCH,FULL_MATCH
2904337,2904337,13309000.00,13309000,0,MATCH,58593000.00,58593000,0,MATCH,FULL_MATCH
2904350,2904350,31847000.00,31847000,0,MATCH,11690000.00,11690000,0,MATCH,FULL_MATCH
2904381,2904381,250000.00,250000,0,MATCH,2791000.00,2791000,0,MATCH,FULL_MATCH
2904392,2904392,15540000.00,15540000,0,MATCH,6788000.00,6788000,0,MATCH,FULL_MATCH
2904452,2904452,403817000.00,403817000,0,MATCH,201842000.00,201842000,0,MATCH,FULL_MATCH
2904471,2904471,30829000.00,30829000,0,MATCH,20502000.00,20502000,0,MATCH,FULL_MATCH
2904640,2904640,821000000.00,821000000,0,MATCH,1253000000.00,1253000000,0,MATCH,FULL_MATCH
2904687,2904687,35905000.00,35905000,0,MATCH,16127000.00,16127000,0,MATCH,FULL_MATCH
2904701,2904701,5235000.00,5235000,0,MATCH,3616000.00,3616000,0,MATCH,FULL_MATCH
2904792,2904792,61760000.00,61760000,0,MATCH,15788000.00,15788000,0,MATCH,FULL_MATCH
2904820,2904820,3065000.00,3065000,0,MATCH,9900000.00,9900000,0,MATCH,FULL_MATCH
2904899,2904899,42121000.00,42121000,0,MATCH,16439000.00,16439000,0,MATCH,FULL_MATCH
2904903,2904903,710776643.99,710776643.99093,0.0009299516677856445,MATCH,3525499811.04,3525499811.03553,0.004469871520996094,MATCH,FULL_MATCH
2904932,2904932,36888000.00,36888000,0,MATCH,60982000.00,60982000,0,MATCH,FULL_MATCH
2904957,2904957,68030000.00,68030000,0,MATCH,68815000.00,68815000,0,MATCH,FULL_MATCH
2905007,2905007,19582000.00,19582000,0,MATCH,7603000.00,7603000,0,MATCH,FULL_MATCH
2905040,2905040,700000.00,700000,0,MATCH,7554000.00,7554000,0,MATCH,FULL_MATCH
2905045,2905045,13636000.00,13636000,0,MATCH,7090000.00,7090000,0,MATCH,FULL_MATCH
2905164,2905164,12050000000.00,12050000000,0,MATCH,13110000000.00,13110000000,0,MATCH,FULL_MATCH
2905296,2905296,76670000.00,76670000,0,MATCH,20130000.00,20130000,0,MATCH,FULL_MATCH
2905301,2905301,37432000.00,37432000,0,MATCH,18372000.00,18372000,0,MATCH,FULL_MATCH
2905305,2905305,768335284.48,768335284.476703,0.003296971321105957,MATCH,5993206509.01,5993206509.01428,0.00428009033203125,MATCH,FULL_MATCH
2905314,2905314,26711000.00,26711000,0,MATCH,13074000.00,13074000,0,MATCH,FULL_MATCH
2905424,2905424,2086000.00,2086000,0,MATCH,3463000.00,3463000,0,MATCH,FULL_MATCH
2905457,2905457,398922000.00,398922000,0,MATCH,1515482000.00,1515482000,0,MATCH,FULL_MATCH
2905486,2905486,280969000.00,280969000,0,MATCH,84129000.00,84129000,0,MATCH,FULL_MATCH
2905496,2905496,22742000.00,22742000,0,MATCH,18230000.00,18230000,0,MATCH,FULL_MATCH
2905609,2905609,21931000.00,21931000,0,MATCH,12703000.00,12703000,0,MATCH,FULL_MATCH
2905621,2905621,2934000.00,2934000,0,MATCH,4565000.00,4565000,0,MATCH,FULL_MATCH
2905786,2905786,33358000.00,33358000,0,MATCH,9427000.00,9427000,0,MATCH,FULL_MATCH
2905887,2905887,27617000.00,27617000,0,MATCH,19223000.00,19223000,0,MATCH,FULL_MATCH
2905889,2905889,41458000.00,41458000,0,MATCH,15101000.00,15101000,0,MATCH,FULL_MATCH
2905928,2905928,819228996.20,819228996.196842,0.003158092498779297,MATCH,775781952.29,775781952.287657,0.0023429393768310547,MATCH,FULL_MATCH
2905968,2905968,5885000.00,5885000,0,MATCH,7131000.00,7131000,0,MATCH,FULL_MATCH
2906003,2906003,5977000.00,5977000,0,MATCH,4131000.00,4131000,0,MATCH,FULL_MATCH
2906018,2906018,1266082000.00,1266082000,0,MATCH,774879000.00,774879000,0,MATCH,FULL_MATCH
2906085,2906085,6760000.00,6760000,0,MATCH,3133000.00,3133000,0,MATCH,FULL_MATCH
2906137,2906137,373000.00,373000,0,MATCH,9751000.00,9751000,0,MATCH,FULL_MATCH
2906203,2906203,2057000.00,2057000,0,MATCH,784000.00,784000,0,MATCH,FULL_MATCH
2906239,2906239,423214712.20,423214712.204442,0.004442036151885986,MATCH,734654884.17,734654884.165273,0.004727005958557129,MATCH,FULL_MATCH
2906329,2906329,735039000.00,735039000,0,MATCH,3836298000.00,3836298000,0,MATCH,FULL_MATCH
2906331,2906331,7909655501.88,7909655501.88439,0.004389762878417969,MATCH,36121980996.87,36121980996.8682,0.001800537109375,MATCH,FULL_MATCH
2906364,2906364,50951000.00,50951000,0,MATCH,124055000.00,124055000,0,MATCH,FULL_MATCH
2906403,2906403,8442000.00,8442000,0,MATCH,30076000.00,30076000,0,MATCH,FULL_MATCH
2906446,2906446,113438000.00,113438000,0,MATCH,77628000.00,77628000,0,MATCH,FULL_MATCH
2906572,2906572,6960000.00,6960000,0,MATCH,6168000.00,6168000,0,MATCH,FULL_MATCH
2906730,2906730,9468000.00,9468000,0,MATCH,4540000.00,4540000,0,MATCH,FULL_MATCH
2906756,2906756,41946000.00,41946000,0,MATCH,90141000.00,90141000,0,MATCH,FULL_MATCH
2906783,2906783,30000000.00,30000000,0,MATCH,7858000.00,7858000,0,MATCH,FULL_MATCH
2906817,2906817,7461000.00,7461000,0,MATCH,152629000.00,152629000,0,MATCH,FULL_MATCH
2906821,2906821,209500000.00,209500000,0,MATCH,419800000.00,419800000,0,MATCH,FULL_MATCH
2906848,2906848,351334000.00,351334000,0,MATCH,367777000.00,367777000,0,MATCH,FULL_MATCH
2906917,2906917,668250000.00,668250000,0,MATCH,309645000.00,309645000,0,MATCH,FULL_MATCH
2906919,2906919,7780000.00,7780000,0,MATCH,6106000.00,6106000,0,MATCH,FULL_MATCH
2907032,2907032,126132000.00,126132000,0,MATCH,56214000.00,56214000,0,MATCH,FULL_MATCH
2907118,2907118,563000.00,563000,0,MATCH,10634000.00,10634000,0,MATCH,FULL_MATCH
2907142,2907142,97087000.00,97087000,0,MATCH,170640000.00,170640000,0,MATCH,FULL_MATCH
2907158,2907158,35711000.00,35711000,0,MATCH,9555000.00,9555000,0,MATCH,FULL_MATCH
2907171,2907171,201141418.87,201141418.871459,0.0014590024948120117,MATCH,2115657925.54,2115657925.54437,0.004369974136352539,MATCH,FULL_MATCH
2907198,2907198,3736000.00,3736000,0,MATCH,2266000.00,2266000,0,MATCH,FULL_MATCH
2907234,2907234,903000.00,903000,0,MATCH,3355000.00,3355000,0,MATCH,FULL_MATCH
2907399,2907399,225474127.84,225474127.838914,0.0010859966278076172,MATCH,1935495200.19,1935495200.18731,0.0026900768280029297,MATCH,FULL_MATCH
2907414,2907414,11138000.00,11138000,0,MATCH,5922000.00,5922000,0,MATCH,FULL_MATCH
2907527,2907527,7500000.00,7500000,0,MATCH,3429000.00,3429000,0,MATCH,FULL_MATCH
2907546,2907546,52237000.00,52237000,0,MATCH,45564000.00,45564000,0,MATCH,FULL_MATCH
2907571,2907571,712971000.00,712971000,0,MATCH,1456491000.00,1456491000,0,MATCH,FULL_MATCH
2907587,2907587,8291000.00,8291000,0,MATCH,10914000.00,10914000,0,MATCH,FULL_MATCH
2907656,2907656,6454463000.00,6454463000,0,MATCH,3240128000.00,3240128000,0,MATCH,FULL_MATCH
2907690,2907690,163353000.00,163353000,0,MATCH,806892000.00,806892000,0,MATCH,FULL_MATCH
2907785,2907785,27760000.00,27760000,0,MATCH,58986000.00,58986000,0,MATCH,FULL_MATCH
2907807,2907807,13719000.00,13719000,0,MATCH,5749000.00,5749000,0,MATCH,FULL_MATCH
2908132,2908132,4772000.00,4772000,0,MATCH,5117000.00,5117000,0,MATCH,FULL_MATCH
2908187,2908187,20732000.00,20732000,0,MATCH,21952000.00,21952000,0,MATCH,FULL_MATCH
2908196,2908196,3676050000.00,3676050000,0,MATCH,19423501000.00,19423501000,0,MATCH,FULL_MATCH
2908215,2908215,46725900.12,46725900.116144,0.0038559958338737488,MATCH,17255516.84,17255516.8408827,0.0008827000856399536,MATCH,FULL_MATCH
2908227,2908227,3862600.77,3862600.77111812,0.0011181198060512543,MATCH,1937142.19,1937142.18950812,0.0004918798804283142,MATCH,FULL_MATCH
2908300,2908300,9614000.00,9614000,0,MATCH,6905000.00,6905000,0,MATCH,FULL_MATCH
2908384,2908384,53106000.00,53106000,0,MATCH,30153000.00,30153000,0,MATCH,FULL_MATCH
2908422,2908422,693300000.00,693300000,0,MATCH,1133100000.00,1133100000,0,MATCH,FULL_MATCH
2908537,2908537,9370000.00,9370000,0,MATCH,6823000.00,6823000,0,MATCH,FULL_MATCH
2908680,2908680,809495000.00,809495000,0,MATCH,335153000.00,335153000,0,MATCH,FULL_MATCH
2908771,2908771,4235000.00,4235000,0,MATCH,3042000.00,3042000,0,MATCH,FULL_MATCH
2908865,2908865,5101000.00,5101000,0,MATCH,5126000.00,5126000,0,MATCH,FULL_MATCH
2908871,2908871,74251000.00,74251000,0,MATCH,71949000.00,71949000,0,MATCH,FULL_MATCH
2908884,2908884,11777000.00,11777000,0,MATCH,4509000.00,4509000,0,MATCH,FULL_MATCH
2908898,2908898,19521000.00,19521000,0,MATCH,13695000.00,13695000,0,MATCH,FULL_MATCH
2908926,2908926,830646941.73,830646941.730004,0.000003933906555175781,MATCH,4770597176.98,4770597176.98154,0.0015401840209960938,MATCH,FULL_MATCH
2908943,2908943,88500000.00,88500000,0,MATCH,4984200000.00,4984200000,0,MATCH,FULL_MATCH
2908945,2908945,1558975000.00,1558975000,0,MATCH,2908794000.00,2908794000,0,MATCH,FULL_MATCH
2908962,2908962,4305000.00,4305000,0,MATCH,2759000.00,2759000,0,MATCH,FULL_MATCH
2908968,2908968,7690000.00,7690000,0,MATCH,6850000.00,6850000,0,MATCH,FULL_MATCH
2909055,2909055,791211000.00,791211000,0,MATCH,3429707000.00,3429707000,0,MATCH,FULL_MATCH
2909088,2909088,367885000.00,367885000,0,MATCH,284900000.00,284900000,0,MATCH,FULL_MATCH
2909095,2909095,208493000.00,208493000,0,MATCH,266321000.00,266321000,0,MATCH,FULL_MATCH
2909159,2909159,9977000.00,9977000,0,MATCH,3218000.00,3218000,0,MATCH,FULL_MATCH
2909198,2909198,3068000.00,3068000,0,MATCH,4544000.00,4544000,0,MATCH,FULL_MATCH
2909235,2909235,1653000.00,1653000,0,MATCH,40358000.00,40358000,0,MATCH,FULL_MATCH
2909304,2909304,11598000.00,11598000,0,MATCH,6997000.00,6997000,0,MATCH,FULL_MATCH
2909388,2909388,27906000.00,27906000,0,MATCH,10720000.00,10720000,0,MATCH,FULL_MATCH
2909400,2909400,99298000.00,99298000,0,MATCH,68949000.00,68949000,0,MATCH,FULL_MATCH
2909450,2909450,4811000.00,4811000,0,MATCH,3671000.00,3671000,0,MATCH,FULL_MATCH
2909472,2909472,18355000000.00,18355000000,0,MATCH,32819000000.00,32819000000,0,MATCH,FULL_MATCH
2909493,2909493,3989000000.00,3989000000,0,MATCH,14841000000.00,14841000000,0,MATCH,FULL_MATCH
2909499,2909499,8074620000.00,8074620000,0,MATCH,8136781000.00,8136781000,0,MATCH,FULL_MATCH
2909569,2909569,32660000.00,32660000,0,MATCH,8650000.00,8650000,0,MATCH,FULL_MATCH
2909605,2909605,3898000.00,3898000,0,MATCH,3748000.00,3748000,0,MATCH,FULL_MATCH
2909727,2909727,12941000.00,12941000,0,MATCH,7086000.00,7086000,0,MATCH,FULL_MATCH
2909862,2909862,5362000.00,5362000,0,MATCH,5050000.00,5050000,0,MATCH,FULL_MATCH
2909924,2909924,1847532000.00,1847532000,0,MATCH,2588411000.00,2588411000,0,MATCH,FULL_MATCH
2910024,2910024,5451000.00,5451000,0,MATCH,15565000.00,15565000,0,MATCH,FULL_MATCH
2910038,2910038,12495000.00,12495000,0,MATCH,6567000.00,6567000,0,MATCH,FULL_MATCH
2910101,2910101,2344000.00,2344000,0,MATCH,2663000.00,2663000,0,MATCH,FULL_MATCH
2910126,2910126,459000.00,459000,0,MATCH,4513000.00,4513000,0,MATCH,FULL_MATCH
2910138,2910138,3203000.00,3203000,0,MATCH,2218000.00,2218000,0,MATCH,FULL_MATCH
2910172,2910172,225900000.00,225900000,0,MATCH,151200000.00,151200000,0,MATCH,FULL_MATCH
2910224,2910224,353982000.00,353982000,0,MATCH,2027877000.00,2027877000,0,MATCH,FULL_MATCH
2910288,2910288,1319000.00,1319000,0,MATCH,2082000.00,2082000,0,MATCH,FULL_MATCH
2910316,2910316,372138000.00,372138000,0,MATCH,196892000.00,196892000,0,MATCH,FULL_MATCH
2910424,2910424,5943000000.00,5943000000,0,MATCH,5405000000.00,5405000000,0,MATCH,FULL_MATCH
2910437,2910437,607662958.78,607662958.783384,0.0033839941024780273,MATCH,38777365790.75,38777365790.7464,0.00360107421875,MATCH,FULL_MATCH
2910567,2910567,7290000.00,7290000,0,MATCH,11751000.00,11751000,0,MATCH,FULL_MATCH
2910773,2910773,3896445000.00,3896445000,0,MATCH,1274616000.00,1274616000,0,MATCH,FULL_MATCH
