RATING_ID,PROCESS_ID,ITERATION_NUMBER,CALCULATION_ID,MODEL_COMPONENT_ID,CALCULATION_PERIOD_ID,MODEL_COMPONENT_ESSENTIAL_TYPE_CODE,MODEL_COMPONENT_ESSENTIAL_GROUP_ID,MODEL_COMPONENT_ESSENTIAL_CATEGORY_ID,MODEL_COMPONENT_ESSENTIAL_CATEGORY_VARIANT_ID,MODEL_COMPONENT_ESSENTIAL_CATEGORY_VARIANT_NAME,MODEL_COMPONENT_ESSENTIAL_VALUE,MODEL_COMPONENT_ESSENTIAL_VALUE_TYPE,MODEL_COMPONENT_ESSENTIAL_VALUE_CURRENCY
1196420,677321,1,257053,873174,1001798,Revenues,6,fin,cons,Consolidated,375388635.913681,decimal,null
2838529,2260690,1,1192470,5265515,3778497,TotalAssets,34,fin,cons,Consolidated,4309000,decimal,null
1073744,561830,1,187869,596618,693646,TotalAssets,34,fin,cons,Consolidated,2360000,decimal,null
1060908,549936,1,177805,564646,691807,TotalAssets,34,fin,cons,Consolidated,21854000,decimal,null
1160506,643154,1,239875,803532,846910,CorrectedTotalAssets,34,fin,cons,Consolidated,6372000,decimal,null
2801251,2224764,1,1174062,5167146,3526201,TotalAssets,34,fin,cons,Consolidated,4720000,decimal,null
2781424,2205710,1,1164404,5116908,3519667,TotalAssets,34,fin,cons,Consolidated,6837000,decimal,null
1106952,592235,1,211326,686620,711858,Turnover,34,fin,cons,Consolidated,6809000,decimal,null
1105349,590694,1,210161,681981,729232,TotalAssets,34,fin,cons,Consolidated,1662000,decimal,null
1041882,531674,1,163983,510724,610316,TotalAssets,34,fin,cons,Consolidated,5251000,decimal,null
1193524,674514,1,255602,867559,920386,Turnover,34,fin,cons,Consolidated,7338000,decimal,null
1052535,541809,1,171424,539416,690391,Turnover,34,fin,cons,Consolidated,15070000,decimal,null
1080444,567921,1,193081,614481,694521,TotalAssets,34,fin,cons,Consolidated,9483000,decimal,null
1079157,566766,1,192035,611303,694384,Turnover,34,fin,cons,Consolidated,4763000,decimal,null
1042162,531950,1,164160,511378,488205,Turnover,34,fin,cons,Consolidated,15637000,decimal,null
2686991,2114885,1,1116049,4863000,3367640,Turnover,34,fin,cons,Consolidated,8123000,decimal,null
2764318,2189170,1,1155696,5070123,3482912,TotalAssets,34,fin,cons,Consolidated,7056000,decimal,null
1123391,607611,1,222911,733468,763633,TotalAssets,34,fin,cons,Consolidated,6374000,decimal,null
1176154,657837,1,247293,833614,927350,Turnover,34,fin,cons,Consolidated,8791000,decimal,null
2739437,2165607,1,1142601,5001904,3453729,Turnover,34,fin,cons,Consolidated,7760000,decimal,null
1055478,544734,1,173788,548555,690846,Turnover,34,fin,cons,Consolidated,250000,decimal,null
2709515,2136773,2,1128481,4928340,3406327,CorrectedTotalAssets,34,fin,cons,Consolidated,2558000,decimal,null
1050896,540301,1,170375,535796,504377,Turnover,34,fin,cons,Consolidated,35629000,decimal,null
1061957,550981,1,178661,1560453,1536310,TotalAssets,6,fin,cons,Consolidated,98508941.1103829,decimal,null
1105997,591327,1,210637,683921,802624,Turnover,34,fin,cons,Consolidated,1268000,decimal,null
2691429,2119200,1,1118094,4873566,3370011,CorrectedTotalAssets,34,fin,cons,Consolidated,4600000,decimal,null
2756773,2181894,1,1151564,5048081,3499605,TotalOperatingIncome,28,fin,cons,Consolidated,1003048580.73343,decimal,null
2810582,2233663,1,1178638,5190569,3537438,TotalAssets,53,fin,cons,Consolidated,48336927625.7723,decimal,null
2815990,2238937,1,1181331,5205140,3553837,CorrectedTotalAssets,34,fin,cons,Consolidated,4962022971.47092,decimal,null
1185261,666509,1,251626,850878,928375,TotalAssets,34,fin,cons,Consolidated,100613000,decimal,null
1150335,633435,1,235317,784747,925086,TotalAssets,34,fin,cons,Consolidated,20526000,decimal,null
2818890,2241675,1,1182692,5211855,3549587,Turnover,34,fin,cons,Consolidated,17475000,decimal,null
1211999,692112,1,264599,903739,995113,CorrectedTotalAssets,34,fin,cons,Consolidated,null,decimal,null
1093969,580114,1,202352,650953,787196,TotalAssets,28,fin,cons,Consolidated,2310500000,decimal,null
1180626,662141,1,249348,842326,891811,CorrectedTotalAssets,34,fin,cons,Consolidated,20229000,decimal,null
1064003,552844,1,180248,572812,692296,Turnover,34,fin,cons,Consolidated,28457000,decimal,null
2723642,2150344,1,1134480,4959749,3415676,TotalOperatingIncome,28,fin,cons,Consolidated,1246573834.85517,decimal,null
2693045,2120791,1,1118908,4877869,3378722,Turnover,34,fin,cons,Consolidated,11186000,decimal,null
1148681,631808,1,234571,781373,877596,CorrectedTotalAssets,34,fin,cons,Consolidated,null,decimal,null
1041065,530866,1,163467,508839,688722,Turnover,34,fin,cons,Consolidated,1000,decimal,null
2791832,2215793,1,1169615,5144496,3521800,TotalAssets,34,fin,cons,Consolidated,72223000,decimal,null
1153197,636194,1,236590,790179,838975,CorrectedTotalAssets,34,fin,cons,Consolidated,null,decimal,null
1159410,642148,1,239349,801457,856637,TotalAssets,34,fin,cons,Consolidated,2849000,decimal,null
2689652,2117464,1,1117231,4868780,3367783,TotalAssets,34,fin,cons,Consolidated,148985000,decimal,null
2839575,2261721,1,1193024,5268733,3593168,CorrectedTotalAssets,34,fin,cons,Consolidated,1086937000,decimal,null
1159030,641811,1,239199,800868,910823,Turnover,34,fin,cons,Consolidated,1033000,decimal,null
1193071,674065,1,255383,866636,971438,Turnover,34,fin,cons,Consolidated,79498000,decimal,null
2718113,2145009,1,1131597,4944913,3409096,TotalAssets,51,fin,cons,Consolidated,134149000,decimal,null
2792953,2216880,1,1170168,5147417,3523017,TotalAssets,34,fin,cons,Consolidated,35876000,decimal,null
1099022,584891,1,206000,665615,662137,Turnover,34,fin,cons,Consolidated,703000,decimal,null
1116644,601385,2,234758,782154,845681,TotalAssets,34,fin,cons,Consolidated,5399000,decimal,null
1096960,582972,1,204523,659938,717934,TotalAssets,6,fin,cons,Consolidated,241785606.060606,decimal,null
1124349,608526,1,223592,736271,809201,Turnover,34,fin,cons,Consolidated,8054000,decimal,null
2835303,2257598,1,1190823,5256827,3575237,TotalAssets,34,fin,cons,Consolidated,4557000,decimal,null
1159108,641881,1,239221,800966,890748,Turnover,34,fin,cons,Consolidated,9681000,decimal,null
2755220,2180408,1,1150774,5043847,3500817,TotalOperatingIncome,28,fin,cons,Consolidated,4733166620.35751,decimal,null
1161445,644025,1,240326,805336,853863,Turnover,34,fin,cons,Consolidated,1473000,decimal,null
1149577,632685,1,234984,783201,879315,TotalAssets,34,fin,cons,Consolidated,15818000,decimal,null
1214214,694235,1,265680,908361,3770483,TotalOperatingIncome,28,fin,cons,Consolidated,1017391304.34783,decimal,null
1156591,639489,1,238164,796491,939548,TotalAssets,34,fin,cons,Consolidated,9501000,decimal,null
1181322,662802,1,249669,843580,970275,TotalAssets,34,fin,cons,Consolidated,25685000,decimal,null
2747639,2173320,1,1146773,5023073,3455978,CorrectedTotalAssets,34,fin,cons,Consolidated,241960000,decimal,null
2685898,2113818,1,1115531,4860353,3364198,CorrectedTotalAssets,34,fin,cons,Consolidated,4138000,decimal,null
2766045,2190853,1,1156590,5074895,3487069,TotalRevenues,53,fin,cons,Consolidated,16488084730.8032,decimal,null
1148599,631726,1,234532,781228,836684,TotalAssets,34,fin,cons,Consolidated,29926000,decimal,null
2720286,2147076,1,1132794,4950872,3412444,Turnover,34,fin,cons,Consolidated,769000,decimal,null
1046828,536501,1,167574,525297,689576,Turnover,34,fin,cons,Consolidated,5253000,decimal,null
2699900,2127496,1,1122356,4896627,3406723,TotalAssets,34,fin,cons,Consolidated,44781000,decimal,null
2836995,2259206,1,1191696,5261371,3572837,Turnover,34,fin,cons,Consolidated,21707000,decimal,null
1067745,556251,1,183198,581680,692799,CorrectedTotalAssets,34,fin,cons,Consolidated,3.4477E7,decimal,null
1126063,610175,1,224822,741437,779646,Turnover,34,fin,cons,Consolidated,383000,decimal,null
2729294,2155843,1,1137456,4975338,3424360,Turnover,34,fin,cons,Consolidated,5708000,decimal,null
1096700,582720,1,204323,659059,710665,Turnover,34,fin,cons,Consolidated,3342000,decimal,null
1138872,622574,1,230154,763328,853933,Turnover,34,fin,cons,Consolidated,null,decimal,null
2818733,2241523,1,1182620,5211453,3571639,TotalAssets,51,fin,cons,Consolidated,103068000,decimal,null
1210410,690606,1,263870,900696,957865,CorrectedTotalAssets,34,fin,cons,Consolidated,15012000,decimal,null
1048503,538061,1,168706,529390,689810,TotalAssets,34,fin,cons,Consolidated,0,decimal,null
2789265,2213287,1,1168301,5137584,3514927,CorrectedTotalAssets,34,fin,cons,Consolidated,146897000,decimal,null
1195411,676375,1,256594,871241,933561,Turnover,34,fin,cons,Consolidated,7679000,decimal,null
1034622,524747,1,158867,1561711,1536756,TotalAssets,6,fin,cons,Consolidated,176880000,decimal,null
1185612,666858,1,251801,851607,941552,CorrectedTotalAssets,34,fin,cons,Consolidated,5698000,decimal,null
2831381,2253811,1,1188846,5245887,3566788,TotalAssets,34,fin,cons,Consolidated,3023000,decimal,null
1152290,635318,1,236199,788496,910771,CorrectedTotalAssets,34,fin,cons,Consolidated,868000,decimal,null
2842501,2264595,1,1194545,5276751,3746080,TotalAssets,34,fin,cons,Consolidated,21528000,decimal,null
1157057,639946,1,238344,797357,855907,CorrectedTotalAssets,34,fin,cons,Consolidated,5790000,decimal,null
1211419,691546,1,264348,902663,955688,CorrectedTotalAssets,34,fin,cons,Consolidated,2438000,decimal,null
1075686,563572,1,189366,601701,693882,Turnover,34,fin,cons,Consolidated,5724000,decimal,null
2814027,2237008,1,1180359,5199805,3543852,TotalAssets,34,fin,cons,Consolidated,14098000,decimal,null
1055464,544722,1,173779,548508,690838,Turnover,34,fin,cons,Consolidated,30833000,decimal,null
1115265,600128,1,217320,711008,817962,TotalAssets,34,fin,cons,Consolidated,16471000,decimal,null
2804614,2228042,1,1175716,5176013,3540718,TotalOperatingIncome,28,fin,cons,Consolidated,12592860619.7865,decimal,null
1182846,664258,1,250400,846535,945990,CorrectedTotalAssets,34,fin,cons,Consolidated,4537000,decimal,null
2755326,2180498,1,1150818,5044089,3497230,TotalOperatingIncome,28,fin,cons,Consolidated,1612560141.80805,decimal,null
1051373,540700,1,170611,536737,690244,Turnover,34,fin,cons,Consolidated,12509000,decimal,null
1150969,634040,1,235610,785947,825733,Turnover,34,fin,cons,Consolidated,4991000,decimal,null
2788690,2212720,1,1168040,5136176,3522039,Turnover,34,fin,cons,Consolidated,10927000,decimal,null
1071580,559806,1,186160,591253,693335,Turnover,34,fin,cons,Consolidated,8466000,decimal,null
1164688,646935,1,241773,811037,3612156,TotalOperatingIncome,28,fin,cons,Consolidated,48744988.8641425,decimal,null
1055320,544582,1,173685,548130,690801,TotalAssets,34,fin,cons,Consolidated,3209000,decimal,null
1051205,540538,1,170520,536420,730099,TotalAssets,34,fin,cons,Consolidated,13140000,decimal,null
1163576,645939,1,241269,809065,869823,TotalAssets,34,fin,cons,Consolidated,3037000,decimal,null
2795699,2219511,1,1171541,5154348,3862830,CorrectedTotalAssets,34,fin,cons,Consolidated,11002000,decimal,null
1167403,649420,1,243018,816020,866041,TotalAssets,34,fin,cons,Consolidated,11587000,decimal,null
1108060,593296,1,212114,689705,783703,TotalAssets,28,fin,cons,Consolidated,120565300000,decimal,null
1079820,567337,1,192534,612863,694460,CorrectedTotalAssets,34,fin,cons,Consolidated,4074000.0,decimal,null
2788689,2212719,1,1168039,5136169,3513359,CorrectedTotalAssets,34,fin,cons,Consolidated,11926000,decimal,null
1125634,609758,1,224511,740123,818923,TotalAssets,34,fin,cons,Consolidated,169469000,decimal,null
2716842,2143811,1,1130999,4941945,3405996,Turnover,34,fin,cons,Consolidated,6614000,decimal,null
1188134,669343,1,253035,856766,949596,TotalAssets,34,fin,cons,Consolidated,2204000,decimal,null
2751696,2177130,1,1149025,5034267,3461509,Revenues,6,fin,cons,Consolidated,5836000,decimal,null
1097824,583809,1,205156,662310,651489,Turnover,34,fin,cons,Consolidated,2478469000,decimal,null
1168724,650680,1,243579,818420,915764,TotalAssets,34,fin,cons,Consolidated,5310000,decimal,null
1135388,619180,1,228733,757488,797902,Turnover,34,fin,cons,Consolidated,3697000,decimal,null
2690824,2118606,1,1117773,4871761,3377942,Turnover,34,fin,cons,Consolidated,5294000,decimal,null
2723016,2149732,1,1134177,4958093,3423248,TotalAssets,28,fin,cons,Consolidated,506916000000,decimal,null
2741582,2167527,1,1143519,5006532,3450526,TotalAssets,34,fin,cons,Consolidated,2680000,decimal,null
1103493,588925,1,208936,676473,707595,Turnover,34,fin,cons,Consolidated,4421000,decimal,null
2760190,2185194,1,1153501,5058490,3485222,TotalAssets,28,fin,cons,Consolidated,1764502180731.18,decimal,null
1044437,534190,1,165869,518180,689204,Turnover,34,fin,cons,Consolidated,11224000,decimal,null
1057555,546640,1,175280,554726,526121,Turnover,34,fin,cons,Consolidated,376000,decimal,null
1195866,676800,1,256820,872188,973318,TotalOperatingIncome,28,fin,cons,Consolidated,3679582795.94011,decimal,null
2793229,2217153,1,1170285,5148118,3518645,CorrectedTotalAssets,34,fin,cons,Consolidated,1564000,decimal,null
1087356,574045,1,197849,630816,695423,Turnover,34,fin,cons,Consolidated,18757000,decimal,null
1152644,635668,1,236359,789199,860493,CorrectedTotalAssets,34,fin,cons,Consolidated,2277000,decimal,null
2753503,2178819,1,1149960,5039296,3519634,TotalAssets,34,fin,cons,Consolidated,9512000,decimal,null
1170311,652163,1,244330,821565,940960,CorrectedTotalAssets,34,fin,cons,Consolidated,36007000,decimal,null
1093195,579382,1,201781,648756,707941,TotalAssets,34,fin,cons,Consolidated,2072000,decimal,null
1076111,563951,1,189754,602893,693960,Turnover,34,fin,cons,Consolidated,30098000,decimal,null
1059132,548170,1,176411,559481,913858,Turnover,34,fin,cons,Consolidated,206990000,decimal,null
1071146,559392,1,185830,589953,693260,CorrectedTotalAssets,34,fin,cons,Consolidated,2539000.0,decimal,null
1208582,688824,1,263030,897218,955754,TotalAssets,34,fin,cons,Consolidated,1582000,decimal,null
2684657,2112603,1,1114890,4857083,3363143,Turnover,34,fin,cons,Consolidated,49056000,decimal,null
2815042,2238004,1,1180871,5202574,3541790,TotalAssets,34,fin,cons,Consolidated,35862000,decimal,null
1115003,599872,1,217129,710151,737897,TotalAssets,34,fin,cons,Consolidated,17944000,decimal,null
1131817,615766,1,227319,751832,787537,TotalAssets,34,fin,cons,Consolidated,5197000,decimal,null
2812320,2235362,1,1179539,5195452,3548879,Turnover,34,fin,cons,Consolidated,13970000,decimal,null
1167099,649165,1,242890,815541,894529,Turnover,34,fin,cons,Consolidated,1885000,decimal,null
1170641,652488,1,244527,822341,868056,Turnover,34,fin,cons,Consolidated,5982000,decimal,null
1183687,665014,1,250830,848123,920144,TotalAssets,34,fin,cons,Consolidated,3111000,decimal,null
2817822,2240654,1,1182166,5209260,3555937,CorrectedTotalAssets,34,fin,cons,Consolidated,12385000,decimal,null
1143802,627065,1,232238,771516,845257,TotalAssets,34,fin,cons,Consolidated,3522000,decimal,null
2764117,2188972,1,1155596,5069556,3489179,CorrectedTotalAssets,51,fin,cons,Consolidated,689896000,decimal,null
1099015,584884,1,205996,665592,715742,TotalAssets,34,fin,cons,Consolidated,1962000,decimal,null
1181908,663381,1,249905,844606,897338,TotalAssets,34,fin,cons,Consolidated,10825000,decimal,null
2770503,2195123,1,1158878,5087357,3487272,TotalAssets,34,fin,cons,Consolidated,4273000,decimal,null
1056190,545315,1,174257,550444,690949,Turnover,34,fin,cons,Consolidated,1119000,decimal,null
1069778,558093,1,184779,586660,693091,Turnover,34,fin,cons,Consolidated,2977000,decimal,null
2761134,2186099,1,1154005,5061044,3467857,CorrectedTotalAssets,34,fin,cons,Consolidated,82808183612.0054,decimal,null
2790565,2214567,1,1169010,5141100,3533907,CorrectedTotalAssets,34,fin,cons,Consolidated,13422000,decimal,null
1186139,667383,1,252058,852719,913236,TotalAssets,28,fin,cons,Consolidated,27198700000,decimal,null
1107343,592605,1,211613,687699,756734,TotalAssets,34,fin,cons,Consolidated,5854000,decimal,null
2849995,2271804,1,1198410,5297482,3590044,CorrectedTotalAssets,34,fin,cons,Consolidated,19870000,decimal,null
1106674,591961,1,211125,685815,826712,TotalAssets,34,fin,cons,Consolidated,36938000,decimal,null
2794364,2218259,1,1170857,5151030,3518790,Turnover,34,fin,cons,Consolidated,3317000,decimal,null
1081980,569350,1,194197,618556,694751,Turnover,34,fin,cons,Consolidated,111946000,decimal,null
2830561,2253011,1,1188406,5243355,3571874,TotalAssets,34,fin,cons,Consolidated,5438000,decimal,null
2761332,2186296,1,1154098,5061573,3477643,CorrectedTotalAssets,34,fin,cons,Consolidated,80963000,decimal,null
1180599,662114,1,249336,842277,890324,Turnover,34,fin,cons,Consolidated,222000,decimal,null
2686678,2114581,1,1115910,4862224,3369067,Turnover,34,fin,cons,Consolidated,3029000,decimal,null
1089890,576360,1,199632,640461,727906,Turnover,34,fin,cons,Consolidated,1195344000,decimal,null
1062780,551685,1,179252,569648,692094,Turnover,34,fin,cons,Consolidated,23218000,decimal,null
1166884,648951,1,242784,815056,924003,TotalAssets,34,fin,cons,Consolidated,3278000,decimal,null
1156362,639278,1,238066,796078,844009,TotalAssets,34,fin,cons,Consolidated,0,decimal,null
1142479,625879,1,231660,769359,850210,Turnover,34,fin,cons,Consolidated,70000,decimal,null
2852809,2274492,1,1199769,5305178,3593875,CorrectedTotalAssets,34,fin,cons,Consolidated,8621000,decimal,null
1108616,593838,1,212534,691416,753498,TotalAssets,34,fin,cons,Consolidated,2530000,decimal,null
1148970,632090,1,234698,781897,821082,Turnover,34,fin,cons,Consolidated,3532000,decimal,null
1048794,538352,1,168934,530319,689878,Turnover,34,fin,cons,Consolidated,1099000,decimal,null
1148663,631790,1,234569,781364,830335,TotalAssets,34,fin,cons,Consolidated,1506000,decimal,null
2774743,2199203,1,1161082,5099267,3518375,Turnover,34,fin,cons,Consolidated,15005000,decimal,null
2799612,2223189,1,1173381,5163778,3540595,CorrectedTotalAssets,34,fin,cons,Consolidated,34450000,decimal,null
1075877,563763,1,189579,602269,693907,CorrectedTotalAssets,34,fin,cons,Consolidated,1777000.0,decimal,null
1113929,598867,1,216367,706961,753278,Turnover,34,fin,cons,Consolidated,65709104.9382716,decimal,null
1195078,676048,1,256458,870629,953224,CorrectedTotalAssets,34,fin,cons,Consolidated,25185000,decimal,null
1181958,663431,2,250349,846314,909328,CorrectedTotalAssets,34,fin,cons,Consolidated,8575000,decimal,null
1077795,565522,2,214081,697712,720583,Turnover,34,fin,cons,Consolidated,91839000,decimal,null
2756364,2181528,1,1151379,5047117,3474337,Turnover,34,fin,cons,Consolidated,24487000,decimal,null
2784037,2208258,1,1165733,5123986,3519685,TotalAssets,34,fin,cons,Consolidated,149780000,decimal,null
2766983,2191779,1,1157062,5077521,3478922,CorrectedTotalAssets,51,fin,cons,Consolidated,81168000,decimal,null
2827149,2249726,1,1186669,5233743,3558298,CorrectedTotalAssets,34,fin,cons,Consolidated,14634000,decimal,null
1140661,624268,1,230868,766272,802767,Turnover,34,fin,cons,Consolidated,2020000,decimal,null
1105531,590876,1,210298,682542,752229,Turnover,34,fin,cons,Consolidated,2890000,decimal,null
1189528,670672,1,253670,859571,931028,TotalAssets,34,fin,cons,Consolidated,1196000,decimal,null
1105949,591279,1,210600,683793,708690,TotalAssets,34,fin,cons,Consolidated,294279000,decimal,null
1159837,642546,1,239514,802128,845598,CorrectedTotalAssets,34,fin,cons,Consolidated,null,decimal,null
1147708,630870,1,234078,779469,859458,CorrectedTotalAssets,34,fin,cons,Consolidated,21019000,decimal,null
