DeliveryEntity,ReportingDate,ReportingEntity,CreditFacilityID,CreditFacilitySourceSystemIdentifier,CounterpartyID,CounterpartySourceSystemIdentifier,BaselProductType,PlNplIndicator,SpecialisedLendingType,SourcedExemptionId,PDModelCode,LastPerformingPDModelCode,InterCompanyFlag,LGDModelCode,BaselCreditRiskApproach,ExemptionConditionId,ExemptionId,ExemptionName,ExemptionType,DeliveryEntity,ReportingDate,ReportingEntity,CreditFacilityID,CreditFacilitySourceSystemIdentifier,CounterpartyID,CounterpartySourceSystemIdentifier,BaselProductType,PlNplIndicator,SpecialisedLendingType,SourcedExemptionId,PDModelCode,LastPerformingPDModelCode,InterCompanyFlag,LGDModelCode,BaselCreditRiskApproach,ExemptionConditionIdRC,ExemptionIdRC,ExemptionNameRC,ExemptionTypeRC
FBS,2025-05-31,525141,F050598127518,AAB.SYS.1861,BCA158506669,AAB.SYS.1861,19,PL,null,null,null,null,null,null,SA,401,PL_MCB,MC&B,P,FBS,2025-05-31,525141,F050598127518,AAB.SYS.1861,BCA158506669,AAB.SYS.1861,19,PL,null,null,null,null,null,null,FIRB,1517,Article_151_8,Article_151_8,P
FBS,2025-05-31,525142,F050599341130,AAB.SYS.1861,BCA2005417807,AAB.SYS.1861,19,PL,null,null,AA_NONE,null,null,null,SA,402,PL_MCB,MC&B,P,FBS,2025-05-31,525142,F050599341130,AAB.SYS.1861,BCA2005417807,AAB.SYS.1861,19,PL,null,null,AA_NONE,null,null,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P
FBS,2025-05-31,525141,F050599494727,AAB.SYS.1861,BCA2008531473,AAB.SYS.1861,19,PL,null,null,null,null,null,null,SA,402,PL_MCB,MC&B,P,FBS,2025-05-31,525141,F050599494727,AAB.SYS.1861,BCA2008531473,AAB.SYS.1861,19,PL,null,null,null,null,null,null,FIRB,1517,Article_151_8,Article_151_8,P
FBS,2025-05-31,525141,F050600334856,AAB.SYS.1861,BCA91430275,AAB.SYS.1861,19,PL,null,null,null,null,null,null,SA,401,PL_MCB,MC&B,P,FBS,2025-05-31,525141,F050600334856,AAB.SYS.1861,BCA91430275,AAB.SYS.1861,19,PL,null,null,null,null,null,null,FIRB,1517,Article_151_8,Article_151_8,P
FBS,2025-05-31,525141,F050601356845,AAB.SYS.1861,BCA118581317,AAB.SYS.1861,19,PL,null,null,null,null,null,null,SA,401,PL_MCB,MC&B,P,FBS,2025-05-31,525141,F050601356845,AAB.SYS.1861,BCA118581317,AAB.SYS.1861,19,PL,null,null,null,null,null,null,FIRB,1517,Article_151_8,Article_151_8,P
FBS,2025-05-31,525141,F050601945034,AAB.SYS.1861,BCA126115192,AAB.SYS.1861,19,PL,null,null,null,null,null,null,SA,401,PL_MCB,MC&B,P,FBS,2025-05-31,525141,F050601945034,AAB.SYS.1861,BCA126115192,AAB.SYS.1861,19,PL,null,null,null,null,null,null,FIRB,1517,Article_151_8,Article_151_8,P
FBS,2025-05-31,525141,F050608267562,AAB.SYS.1861,BCA2003111751,AAB.SYS.1861,19,PL,null,null,null,null,null,null,SA,401,PL_MCB,MC&B,P,FBS,2025-05-31,525141,F050608267562,AAB.SYS.1861,BCA2003111751,AAB.SYS.1861,19,PL,null,null,null,null,null,null,FIRB,1517,Article_151_8,Article_151_8,P
FBS,2025-05-31,525141,F050609709089,AAB.SYS.1861,BCA2005024864,AAB.SYS.1861,19,PL,null,null,AA_NONE,null,null,null,SA,401,PL_MCB,MC&B,P,FBS,2025-05-31,525141,F050609709089,AAB.SYS.1861,BCA2005024864,AAB.SYS.1861,19,PL,null,null,AA_NONE,null,null,null,FIRB,1517,Article_151_8,Article_151_8,P
FBS,2025-05-31,525141,F050609928473,AAB.SYS.1861,BCA129323993,AAB.SYS.1861,19,PL,null,null,null,null,null,null,SA,401,PL_MCB,MC&B,P,FBS,2025-05-31,525141,F050609928473,AAB.SYS.1861,BCA129323993,AAB.SYS.1861,19,PL,null,null,null,null,null,null,FIRB,1517,Article_151_8,Article_151_8,P
FBS,2025-05-31,525141,F050614419646,AAB.SYS.1861,BCA69432066,AAB.SYS.1861,19,PL,null,null,null,null,null,null,SA,401,PL_MCB,MC&B,P,FBS,2025-05-31,525141,F050614419646,AAB.SYS.1861,BCA69432066,AAB.SYS.1861,19,PL,null,null,null,null,null,null,FIRB,1517,Article_151_8,Article_151_8,P
FBS,2025-05-31,525141,F050614709539,AAB.SYS.1861,BCA2001986580,AAB.SYS.1861,19,PL,null,null,null,null,null,null,SA,401,PL_MCB,MC&B,P,FBS,2025-05-31,525141,F050614709539,AAB.SYS.1861,BCA2001986580,AAB.SYS.1861,19,PL,null,null,null,null,null,null,FIRB,1517,Article_151_8,Article_151_8,P
FBS,2025-05-31,525141,F050618261427,AAB.SYS.1861,BCA126301697,AAB.SYS.1861,19,PL,null,null,null,null,null,null,SA,401,PL_MCB,MC&B,P,FBS,2025-05-31,525141,F050618261427,AAB.SYS.1861,BCA126301697,AAB.SYS.1861,19,PL,null,null,null,null,null,null,FIRB,1517,Article_151_8,Article_151_8,P
FBS,2025-05-31,525141,F050621934720,AAB.SYS.1861,BCA2010197623,AAB.SYS.1861,19,PL,null,null,null,null,null,null,SA,402,PL_MCB,MC&B,P,FBS,2025-05-31,525141,F050621934720,AAB.SYS.1861,BCA2010197623,AAB.SYS.1861,19,PL,null,null,null,null,null,null,FIRB,1514,Article_151_8,Article_151_8,P
FBS,2025-05-31,525141,F050622359088,AAB.SYS.1861,BCA207419655,AAB.SYS.1861,19,PL,null,null,null,null,null,null,SA,401,PL_MCB,MC&B,P,FBS,2025-05-31,525141,F050622359088,AAB.SYS.1861,BCA207419655,AAB.SYS.1861,19,PL,null,null,null,null,null,null,FIRB,1517,Article_151_8,Article_151_8,P
FBS,2025-05-31,525141,F050623463180,AAB.SYS.1861,BCA102023573,AAB.SYS.1861,19,PL,null,null,null,null,null,null,SA,401,PL_MCB,MC&B,P,FBS,2025-05-31,525141,F050623463180,AAB.SYS.1861,BCA102023573,AAB.SYS.1861,19,PL,null,null,null,null,null,null,FIRB,1517,Article_151_8,Article_151_8,P
FBS,2025-05-31,525142,F050628874618,AAB.SYS.1861,BCA70699720,AAB.SYS.1861,19,PL,null,null,null,null,null,null,SA,401,PL_MCB,MC&B,P,FBS,2025-05-31,525142,F050628874618,AAB.SYS.1861,BCA70699720,AAB.SYS.1861,19,PL,null,null,null,null,null,null,FIRB,1517,Article_151_8,Article_151_8,P
FBS,2025-05-31,525142,F050631940774,AAB.SYS.1861,BCA173698255,AAB.SYS.1861,19,PL,null,null,null,null,null,null,SA,402,PL_MCB,MC&B,P,FBS,2025-05-31,525142,F050631940774,AAB.SYS.1861,BCA173698255,AAB.SYS.1861,19,PL,null,null,null,null,null,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P
FBS,2025-05-31,525142,F050640067395,AAB.SYS.1861,BCA168313359,AAB.SYS.1861,19,PL,null,null,null,null,null,null,SA,402,PL_MCB,MC&B,P,FBS,2025-05-31,525142,F050640067395,AAB.SYS.1861,BCA168313359,AAB.SYS.1861,19,PL,null,null,null,null,null,null,FIRB,1517,Article_151_8,Article_151_8,P
FBS,2025-05-31,425140,F050642079099,AAB.SYS.1861,BCA2018939580,AAB.SYS.1861,19,PL,null,null,null,null,null,null,SA,402,PL_MCB,MC&B,P,FBS,2025-05-31,425140,F050642079099,AAB.SYS.1861,BCA2018939580,AAB.SYS.1861,19,PL,null,null,null,null,null,null,FIRB,1517,Article_151_8,Article_151_8,P
FBS,2025-05-31,525141,F050806645660,AAB.SYS.1861,BCA187467129,AAB.SYS.1861,19,PL,null,null,null,null,null,null,SA,402,PL_MCB,MC&B,P,FBS,2025-05-31,525141,F050806645660,AAB.SYS.1861,BCA187467129,AAB.SYS.1861,19,PL,null,null,null,null,null,null,FIRB,1517,Article_151_8,Article_151_8,P
FBS,2025-05-31,425140,F050811632830,AAB.SYS.1861,BCA206271484,AAB.SYS.1861,19,PL,null,null,null,null,null,null,SA,402,PL_MCB,MC&B,P,FBS,2025-05-31,425140,F050811632830,AAB.SYS.1861,BCA206271484,AAB.SYS.1861,19,PL,null,null,null,null,null,null,FIRB,1517,Article_151_8,Article_151_8,P
FBS,2025-05-31,525141,F050822825856,AAB.SYS.1861,BCA27390748,AAB.SYS.1861,19,PL,null,null,PGSSWW06,PGSSWW06,null,null,SA,402,PL_MCB,MC&B,P,FBS,2025-05-31,525141,F050822825856,AAB.SYS.1861,BCA27390748,AAB.SYS.1861,19,PL,null,null,PGSSWW06,PGSSWW06,null,null,SA,701,NPL_PPU_OTHER_SOV_Model,PPU3_Other Sov Exposures ,P
FBS,2025-05-31,525141,F050832940984,AAB.SYS.1861,BCA194895645,AAB.SYS.1861,19,PL,null,null,null,null,null,null,SA,402,PL_MCB,MC&B,P,FBS,2025-05-31,525141,F050832940984,AAB.SYS.1861,BCA194895645,AAB.SYS.1861,19,PL,null,null,null,null,null,null,FIRB,1517,Article_151_8,Article_151_8,P
FBS,2025-05-31,425140,F050840504918,AAB.SYS.1861,BCA2027536914,AAB.SYS.1861,19,PL,null,null,null,null,null,null,SA,402,PL_MCB,MC&B,P,FBS,2025-05-31,425140,F050840504918,AAB.SYS.1861,BCA2027536914,AAB.SYS.1861,19,PL,null,null,null,null,null,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P
FBS,2025-05-31,525141,F050848335988,AAB.SYS.1861,BCA178507059,AAB.SYS.1861,19,PL,null,null,null,null,null,null,SA,401,PL_MCB,MC&B,P,FBS,2025-05-31,525141,F050848335988,AAB.SYS.1861,BCA178507059,AAB.SYS.1861,19,PL,null,null,null,null,null,null,FIRB,1517,Article_151_8,Article_151_8,P
FBS,2025-05-31,525141,F050849150434,AAB.SYS.1861,BCA189184183,AAB.SYS.1861,19,PL,null,null,null,null,null,null,SA,401,PL_MCB,MC&B,P,FBS,2025-05-31,525141,F050849150434,AAB.SYS.1861,BCA189184183,AAB.SYS.1861,19,PL,null,null,null,null,null,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P
FBS,2025-05-31,525142,F050864448252,AAB.SYS.1861,BCA2030745901,AAB.SYS.1861,19,PL,null,null,null,null,null,null,SA,401,PL_MCB,MC&B,P,FBS,2025-05-31,525142,F050864448252,AAB.SYS.1861,BCA2030745901,AAB.SYS.1861,19,PL,null,null,null,null,null,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P
FBS,2025-05-31,525142,F050864448406,AAB.SYS.1861,BCA2030746258,AAB.SYS.1861,19,PL,null,null,null,null,null,null,SA,401,PL_MCB,MC&B,P,FBS,2025-05-31,525142,F050864448406,AAB.SYS.1861,BCA2030746258,AAB.SYS.1861,19,PL,null,null,null,null,null,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P
FBS,2025-05-31,525142,F050876898274,AAB.SYS.1861,BCA2034629116,AAB.SYS.1861,19,PL,null,null,AA_NONE,null,null,null,SA,401,PL_MCB,MC&B,P,FBS,2025-05-31,525142,F050876898274,AAB.SYS.1861,BCA2034629116,AAB.SYS.1861,19,PL,null,null,AA_NONE,null,null,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P
FBS,2025-05-31,525142,F050876973551,AAB.SYS.1861,BCA135281784,AAB.SYS.1861,19,PL,null,null,null,null,null,null,SA,402,PL_MCB,MC&B,P,FBS,2025-05-31,525142,F050876973551,AAB.SYS.1861,BCA135281784,AAB.SYS.1861,19,PL,null,null,null,null,null,null,FIRB,1517,Article_151_8,Article_151_8,P
FBS,2025-05-31,425140,F050877718148,AAB.SYS.1861,BCA197958605,AAB.SYS.1861,19,PL,null,null,PGSSWW06,PGSSWW06,null,null,SA,402,PL_MCB,MC&B,P,FBS,2025-05-31,425140,F050877718148,AAB.SYS.1861,BCA197958605,AAB.SYS.1861,19,PL,null,null,PGSSWW06,PGSSWW06,null,null,SA,701,NPL_PPU_OTHER_SOV_Model,PPU3_Other Sov Exposures ,P
FBS,2025-05-31,525142,F050877787638,AAB.SYS.1861,BCA135281784,AAB.SYS.1861,19,PL,null,null,null,null,null,null,SA,402,PL_MCB,MC&B,P,FBS,2025-05-31,525142,F050877787638,AAB.SYS.1861,BCA135281784,AAB.SYS.1861,19,PL,null,null,null,null,null,null,FIRB,1517,Article_151_8,Article_151_8,P
FBS,2025-05-31,525142,F050885289641,AAB.SYS.1861,BCA2035141222,AAB.SYS.1861,19,PL,null,null,PDFTWW01,PCFPWW04,null,null,SA,402,PL_MCB,MC&B,P,FBS,2025-05-31,525142,F050885289641,AAB.SYS.1861,BCA2035141222,AAB.SYS.1861,19,PL,null,null,PDFTWW01,PCFPWW04,null,null,FIRB,1550,PCFPWW04_ECFOU,PPU3_Cash Flow PD F-IRB,P
FBS,2025-05-31,525141,F050887084524,AAB.SYS.1861,BCA194895645,AAB.SYS.1861,19,PL,null,null,null,null,null,null,SA,402,PL_MCB,MC&B,P,FBS,2025-05-31,525141,F050887084524,AAB.SYS.1861,BCA194895645,AAB.SYS.1861,19,PL,null,null,null,null,null,null,FIRB,1517,Article_151_8,Article_151_8,P
FBS,2025-05-31,525142,F050888885679,AAB.SYS.1861,BCA2000831354,AAB.SYS.1861,19,PL,null,null,null,null,null,null,SA,401,PL_MCB,MC&B,P,FBS,2025-05-31,525142,F050888885679,AAB.SYS.1861,BCA2000831354,AAB.SYS.1861,19,PL,null,null,null,null,null,null,FIRB,1517,Article_151_8,Article_151_8,P
FBS,2025-05-31,525142,F050889937257,AAB.SYS.1861,BCA2039752366,AAB.SYS.1861,19,PL,null,null,null,null,null,null,SA,401,PL_MCB,MC&B,P,FBS,2025-05-31,525142,F050889937257,AAB.SYS.1861,BCA2039752366,AAB.SYS.1861,19,PL,null,null,null,null,null,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P
FBS,2025-05-31,525141,F050972533958,AAB.SYS.1861,BCA187603790,AAB.SYS.1861,19,PL,null,null,null,null,null,null,SA,427,PL_MCB,MC&B,P,FBS,2025-05-31,525141,F050972533958,AAB.SYS.1861,BCA187603790,AAB.SYS.1861,19,PL,null,null,null,null,null,null,FIRB,1517,Article_151_8,Article_151_8,P
FBS,2025-05-31,525141,F050974661910,AAB.SYS.1861,BCA190901586,AAB.SYS.1861,19,PL,null,null,null,null,null,null,SA,401,PL_MCB,MC&B,P,FBS,2025-05-31,525141,F050974661910,AAB.SYS.1861,BCA190901586,AAB.SYS.1861,19,PL,null,null,null,null,null,null,FIRB,1517,Article_151_8,Article_151_8,P
FBS,2025-05-31,525140,F1101014642906004,AAB.SYS.1861,BCA2043507818,AAB.SYS.1861,19,PL,null,PK_AND_BK_CRE,AA_NONE,null,null,null,AIRB,954,PK_and_BK_CRE,PPU4_PK and BK CRE,P,FBS,2025-05-31,525140,F1101014642906004,AAB.SYS.1861,BCA2043507818,AAB.SYS.1861,19,PL,null,PK_AND_BK_CRE,AA_NONE,null,null,null,SA,956,PK non CRE,PPU4_PK non CRE,P
FBS,2025-05-31,525140,F1101025686346004,AAB.SYS.1861,BCA2038867461,AAB.SYS.1861,19,PL,null,PK_AND_BK_CRE,AA_NONE,null,null,null,AIRB,954,PK_and_BK_CRE,PPU4_PK and BK CRE,P,FBS,2025-05-31,525140,F1101025686346004,AAB.SYS.1861,BCA2038867461,AAB.SYS.1861,19,PL,null,PK_AND_BK_CRE,AA_NONE,null,null,null,SA,964,PK non CRE,PPU4_PK non CRE,P
FBS,2025-05-31,425140,F1101044205456004,AAB.SYS.1861,BCA2030157619,AAB.SYS.1861,19,PL,null,PK_AND_BK_CRE,AA_NONE,null,null,null,AIRB,954,PK_and_BK_CRE,PPU4_PK and BK CRE,P,FBS,2025-05-31,425140,F1101044205456004,AAB.SYS.1861,BCA2030157619,AAB.SYS.1861,19,PL,null,PK_AND_BK_CRE,AA_NONE,null,null,null,SA,964,PK non CRE,PPU4_PK non CRE,P
FBS,2025-05-31,525140,F1101058160436003,AAB.SYS.1861,BCA2046952715,AAB.SYS.1861,19,PL,null,PK_AND_BK_CRE,AA_NONE,null,null,null,AIRB,954,PK_and_BK_CRE,PPU4_PK and BK CRE,P,FBS,2025-05-31,525140,F1101058160436003,AAB.SYS.1861,BCA2046952715,AAB.SYS.1861,19,PL,null,PK_AND_BK_CRE,AA_NONE,null,null,null,SA,964,PK non CRE,PPU4_PK non CRE,P
FBS,2025-05-31,425140,F1101083835476003,AAB.SYS.1861,BCA2047940605,AAB.SYS.1861,19,PL,null,PK_AND_BK_CRE,PPRIWW07,PPRIWW07,null,null,AIRB,954,PK_and_BK_CRE,PPU4_PK and BK CRE,P,FBS,2025-05-31,425140,F1101083835476003,AAB.SYS.1861,BCA2047940605,AAB.SYS.1861,19,PL,null,PK_AND_BK_CRE,PPRIWW07,PPRIWW07,null,null,SA,964,PK non CRE,PPU4_PK non CRE,P
FBS,2025-05-31,525140,F1101290112236003,AAB.SYS.1861,BCA115158456,AAB.SYS.1861,19,PL,null,PK_AND_BK_CRE,null,null,null,null,AIRB,954,PK_and_BK_CRE,PPU4_PK and BK CRE,P,FBS,2025-05-31,525140,F1101290112236003,AAB.SYS.1861,BCA115158456,AAB.SYS.1861,19,PL,null,PK_AND_BK_CRE,null,null,null,null,SA,956,PK non CRE,PPU4_PK non CRE,P
FBS,2025-05-31,525141,F1101347282976002,AAB.SYS.1861,BCA2063974470,AAB.SYS.1861,19,NPL,null,PM_KREDIET,AA_NONE,null,null,LNOMO401,AIRB,1800,PM_Krediet,PPU4_PM Kredieten,P,FBS,2025-05-31,525141,F1101347282976002,AAB.SYS.1861,BCA2063974470,AAB.SYS.1861,19,NPL,null,PM_KREDIET,AA_NONE,null,null,LNOMO401,null,1560,null,null,null
FBS,2025-05-31,525141,F1101347282976002,AAB.SYS.1861,BCA2063974470,AAB.SYS.1861,19,NPL,null,PM_KREDIET,AA_NONE,null,null,LNOMO401,AIRB,1800,PM_Krediet,PPU4_PM Kredieten,P,FBS,2025-05-31,525141,F1101347282976002,AAB.SYS.1861,BCA2063974470,AAB.SYS.1861,19,NPL,null,PM_KREDIET,AA_NONE,null,null,LNOMO401,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P
FBS,2025-05-31,525142,F1102400774316004,AAB.SYS.1861,BCA194952711,AAB.SYS.1861,19,NPL,null,PM_KREDIET,PGCRWW03,PGCRWW03,null,LNOMO401,AIRB,1800,PM_Krediet,PPU4_PM Kredieten,P,FBS,2025-05-31,525142,F1102400774316004,AAB.SYS.1861,BCA194952711,AAB.SYS.1861,19,NPL,null,PM_KREDIET,PGCRWW03,PGCRWW03,null,LNOMO401,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P
FBS,2025-05-31,525140,F1102462449256003,AAB.SYS.1861,BCA2015567607,AAB.SYS.1861,19,PL,null,PK_AND_BK_CRE,AA_NONE,null,null,null,AIRB,954,PK_and_BK_CRE,PPU4_PK and BK CRE,P,FBS,2025-05-31,525140,F1102462449256003,AAB.SYS.1861,BCA2015567607,AAB.SYS.1861,19,PL,null,PK_AND_BK_CRE,AA_NONE,null,null,null,SA,964,PK non CRE,PPU4_PK non CRE,P
FBS,2025-05-31,525140,F1102481548266007,AAB.SYS.1861,BCA2005278300,AAB.SYS.1861,19,PL,null,PK_AND_BK_CRE,AA_NONE,null,null,null,AIRB,954,PK_and_BK_CRE,PPU4_PK and BK CRE,P,FBS,2025-05-31,525140,F1102481548266007,AAB.SYS.1861,BCA2005278300,AAB.SYS.1861,19,PL,null,PK_AND_BK_CRE,AA_NONE,null,null,null,SA,964,PK non CRE,PPU4_PK non CRE,P
FBS,2025-05-31,525140,F1102490722546003,AAB.SYS.1861,BCA195746376,AAB.SYS.1861,19,PL,null,PK_AND_BK_CRE,AA_NONE,null,null,null,AIRB,954,PK_and_BK_CRE,PPU4_PK and BK CRE,P,FBS,2025-05-31,525140,F1102490722546003,AAB.SYS.1861,BCA195746376,AAB.SYS.1861,19,PL,null,PK_AND_BK_CRE,AA_NONE,null,null,null,SA,964,PK non CRE,PPU4_PK non CRE,P
FBS,2025-05-31,425140,F1104143975686012,AAB.SYS.1861,BCA74684205,AAB.SYS.1861,19,PL,null,PK_AND_BK_CRE,AA_NONE,null,null,null,AIRB,954,PK_and_BK_CRE,PPU4_PK and BK CRE,P,FBS,2025-05-31,425140,F1104143975686012,AAB.SYS.1861,BCA74684205,AAB.SYS.1861,19,PL,null,PK_AND_BK_CRE,AA_NONE,null,null,null,SA,964,PK non CRE,PPU4_PK non CRE,P
FBS,2025-05-31,525142,F1104331571516004,AAB.SYS.1861,BCA6524443,AAB.SYS.1861,19,NPL,null,PM_KREDIET,AA_NONE,null,null,LNOMO401,AIRB,1800,PM_Krediet,PPU4_PM Kredieten,P,FBS,2025-05-31,525142,F1104331571516004,AAB.SYS.1861,BCA6524443,AAB.SYS.1861,19,NPL,null,PM_KREDIET,AA_NONE,null,null,LNOMO401,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P
FBS,2025-05-31,525140,F1104413845016003,AAB.SYS.1861,BCA1557378,AAB.SYS.1861,19,PL,null,PK_AND_BK_CRE,AA_NONE,null,null,null,AIRB,954,PK_and_BK_CRE,PPU4_PK and BK CRE,P,FBS,2025-05-31,525140,F1104413845016003,AAB.SYS.1861,BCA1557378,AAB.SYS.1861,19,PL,null,PK_AND_BK_CRE,AA_NONE,null,null,null,SA,964,PK non CRE,PPU4_PK non CRE,P
FBS,2025-05-31,525140,F1104679718706005,AAB.SYS.1861,BCA2011974127,AAB.SYS.1861,19,PL,null,PK_AND_BK_CRE,AA_NONE,null,null,null,AIRB,954,PK_and_BK_CRE,PPU4_PK and BK CRE,P,FBS,2025-05-31,525140,F1104679718706005,AAB.SYS.1861,BCA2011974127,AAB.SYS.1861,19,PL,null,PK_AND_BK_CRE,AA_NONE,null,null,null,SA,964,PK non CRE,PPU4_PK non CRE,P
FBS,2025-05-31,525140,F1104717451896003,AAB.SYS.1861,BCA79858945,AAB.SYS.1861,19,PL,null,PK_AND_BK_CRE,AA_NONE,null,null,null,AIRB,954,PK_and_BK_CRE,PPU4_PK and BK CRE,P,FBS,2025-05-31,525140,F1104717451896003,AAB.SYS.1861,BCA79858945,AAB.SYS.1861,19,PL,null,PK_AND_BK_CRE,AA_NONE,null,null,null,SA,964,PK non CRE,PPU4_PK non CRE,P
FBS,2025-05-31,525140,F1104827662206004,AAB.SYS.1861,BCA23151250,AAB.SYS.1861,19,PL,null,PK_AND_BK_CRE,AA_NONE,null,null,null,AIRB,954,PK_and_BK_CRE,PPU4_PK and BK CRE,P,FBS,2025-05-31,525140,F1104827662206004,AAB.SYS.1861,BCA23151250,AAB.SYS.1861,19,PL,null,PK_AND_BK_CRE,AA_NONE,null,null,null,SA,964,PK non CRE,PPU4_PK non CRE,P
FBS,2025-05-31,525140,F1104986278026003,AAB.SYS.1861,BCA126619948,AAB.SYS.1861,19,PL,null,PK_AND_BK_CRE,AA_NONE,null,null,null,AIRB,954,PK_and_BK_CRE,PPU4_PK and BK CRE,P,FBS,2025-05-31,525140,F1104986278026003,AAB.SYS.1861,BCA126619948,AAB.SYS.1861,19,PL,null,PK_AND_BK_CRE,AA_NONE,null,null,null,SA,964,PK non CRE,PPU4_PK non CRE,P
FBS,2025-05-31,525140,F1105163622246007,AAB.SYS.1861,BCA203719026,AAB.SYS.1861,19,PL,null,PK_AND_BK_CRE,AA_NONE,null,null,null,AIRB,954,PK_and_BK_CRE,PPU4_PK and BK CRE,P,FBS,2025-05-31,525140,F1105163622246007,AAB.SYS.1861,BCA203719026,AAB.SYS.1861,19,PL,null,PK_AND_BK_CRE,AA_NONE,null,null,null,SA,964,PK non CRE,PPU4_PK non CRE,P
FBS,2025-05-31,525142,F1105167912816024,AAB.SYS.1861,BCA126819963,AAB.SYS.1861,158,NPL,null,null,PGCRWW03,PGCRWW03,null,LBNBWW05,FIRB,1515,Article_151_8,Article_151_8,P,FBS,2025-05-31,525142,F1105167912816024,AAB.SYS.1861,BCA126819963,AAB.SYS.1861,158,NPL,null,null,PGCRWW03,PGCRWW03,null,LBNBWW05,FIRB,1187,Article_151_8_ECFOU,Article_151_8_EC Foundation,P
FBS,2025-05-31,525142,F1105167912816024,AAB.SYS.1861,BCA126819963,AAB.SYS.1861,158,NPL,null,null,PGCRWW03,PGCRWW03,null,LBNBWW05,FIRB,1515,Article_151_8,Article_151_8,P,FBS,2025-05-31,525142,F1105167912816024,AAB.SYS.1861,BCA126819963,AAB.SYS.1861,158,NPL,null,null,PGCRWW03,PGCRWW03,null,LBNBWW05,FIRB,1187,Article_151_8,Article_151_8,P
FBS,2025-05-31,525140,F1105183058646003,AAB.SYS.1861,BCA104986697,AAB.SYS.1861,19,PL,null,PK_AND_BK_CRE,AA_NONE,null,null,null,AIRB,954,PK_and_BK_CRE,PPU4_PK and BK CRE,P,FBS,2025-05-31,525140,F1105183058646003,AAB.SYS.1861,BCA104986697,AAB.SYS.1861,19,PL,null,PK_AND_BK_CRE,AA_NONE,null,null,null,SA,964,PK non CRE,PPU4_PK non CRE,P
FBS,2025-05-31,525140,F1105201778516003,AAB.SYS.1861,BCA103410791,AAB.SYS.1861,19,PL,null,PK_AND_BK_CRE,AA_NONE,null,null,null,AIRB,954,PK_and_BK_CRE,PPU4_PK and BK CRE,P,FBS,2025-05-31,525140,F1105201778516003,AAB.SYS.1861,BCA103410791,AAB.SYS.1861,19,PL,null,PK_AND_BK_CRE,AA_NONE,null,null,null,SA,964,PK non CRE,PPU4_PK non CRE,P
FBS,2025-05-31,425140,F1105322595806003,AAB.SYS.1861,BCA33072663,AAB.SYS.1861,19,PL,null,PK_AND_BK_CRE,AA_NONE,null,null,null,AIRB,954,PK_and_BK_CRE,PPU4_PK and BK CRE,P,FBS,2025-05-31,425140,F1105322595806003,AAB.SYS.1861,BCA33072663,AAB.SYS.1861,19,PL,null,PK_AND_BK_CRE,AA_NONE,null,null,null,SA,964,PK non CRE,PPU4_PK non CRE,P
FBS,2025-05-31,525140,F1105996314496003,AAB.SYS.1861,BCA128851252,AAB.SYS.1861,19,PL,null,PK_AND_BK_CRE,AA_NONE,null,null,null,AIRB,954,PK_and_BK_CRE,PPU4_PK and BK CRE,P,FBS,2025-05-31,525140,F1105996314496003,AAB.SYS.1861,BCA128851252,AAB.SYS.1861,19,PL,null,PK_AND_BK_CRE,AA_NONE,null,null,null,SA,966,PK non CRE,PPU4_PK non CRE,P
FBS,2025-05-31,525142,F1106275003586002,AAB.SYS.1861,BCA2008856755,AAB.SYS.1861,19,NPL,null,PM_KREDIET,AA_NONE,null,null,LNOMO401,AIRB,1800,PM_Krediet,PPU4_PM Kredieten,P,FBS,2025-05-31,525142,F1106275003586002,AAB.SYS.1861,BCA2008856755,AAB.SYS.1861,19,NPL,null,PM_KREDIET,AA_NONE,null,null,LNOMO401,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P
FBS,2025-05-31,525142,F1106445327936003,AAB.SYS.1861,BCA194786765,AAB.SYS.1861,19,NPL,null,PM_KREDIET,AA_NONE,null,null,LNOMO401,AIRB,1800,PM_Krediet,PPU4_PM Kredieten,P,FBS,2025-05-31,525142,F1106445327936003,AAB.SYS.1861,BCA194786765,AAB.SYS.1861,19,NPL,null,PM_KREDIET,AA_NONE,null,null,LNOMO401,FIRB,1517,Article_151_8,Article_151_8,P
