EXMPTN_CNDTN_ID,EXMPTN_ID,SRCE_SSTM_CMPNNT_ID,PD_RTNG_MDL,RPRTNG_ENTTY_CD,BSL_II_PRDCT_TYP_CD,RPRTNG_CRTSS_ACCNT_CD,BSL_II_CNTRPRTY_TYP_CD,RTL_CRDT_EXPSR_PRTFL_CD,CSTMR_MRKT_SGMNT_ID,LGD_RTNG_MDL,LGL_ENTTY,EX_FBN_FLG,INTRCMPNY_FLG,CNTRPRTY_ID,DL_SRC_SSTM_CMPNNT_CD,EFFCTV_STATUS,EFFCTV_STRT_DT,EFFCTV_END_DT,BSL_APPRCH,EC_MDL_INPT_INDCTR,EC_PRXD_INDCTR,GLBL_CNTRPRTY_IDNTFR,MIN_TURNOVER,SOURCED_EXEMPTION_ID,PL_NPL_INDICATOR,SPECIALISED_LENDING_TYPE
100,ICO,null,null,null,null,null,null,null,null,null,null,null,Y,null,null,Active,25-01-2025,31-12-9999,STD,N,Y,null,null,null,null,*
1001,Article_151_8_ECFOU,null,PBNEWW01,null,null,null,IB_PD_INST,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1002,Article_151_8_ECFOU,null,PBNDWW01,null,null,null,IB_PD_INST,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1003,Article_151_8_ECFOU,null,PBNKWW09,null,null,null,IB_PD_INST,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1004,Article_151_8_ECFOU,null,PIBKWW08,null,null,null,IB_PD_INST,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1005,Article_151_8_ECFOU,null,PFSIWW05,null,null,null,IB_PD_INST,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1006,Article_151_8_ECFOU,null,PFSHWW05,null,null,null,IB_PD_INST,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1007,Article_151_8_ECFOU,null,PFSLWW05,null,null,null,IB_PD_INST,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1008,Article_151_8_ECFOU,null,PFSUWW05,null,null,null,IB_PD_INST,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1009,Article_151_8_ECFOU,null,PFSPWW05,null,null,null,IB_PD_INST,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
101,CCP,null,null,null,null,null,QCCP,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,STD,N,Y,null,null,null,null,*
1010,Article_151_8_ECFOU,null,PINLWW05,null,null,null,IB_PD_INST,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1011,Article_151_8_ECFOU,null,PINNWW05,null,null,null,IB_PD_INST,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1012,Article_151_8_ECFOU,null,PINCWW05,null,null,null,IB_PD_INST,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1013,Article_151_8_ECFOU,null,PICOWW01,null,null,null,IB_PD_INST,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1014,Article_151_8_ECFOU,null,PBNEWW01,null,null,null,IB_PD_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1015,Article_151_8_ECFOU,null,PBNDWW01,null,null,null,IB_PD_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1016,Article_151_8_ECFOU,null,PBNKWW09,null,null,null,IB_PD_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1017,Article_151_8_ECFOU,null,PIBKWW08,null,null,null,IB_PD_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1018,Article_151_8_ECFOU,null,PFSIWW05,null,null,null,IB_PD_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1019,Article_151_8_ECFOU,null,PFSHWW05,null,null,null,IB_PD_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
102,CCP,null,null,null,null,null,NQCCP,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,STD,N,Y,null,null,null,null,*
1020,Article_151_8_ECFOU,null,PFSLWW05,null,null,null,IB_PD_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1021,Article_151_8_ECFOU,null,PFSUWW05,null,null,null,IB_PD_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1022,Article_151_8_ECFOU,null,PFSPWW05,null,null,null,IB_PD_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1023,Article_151_8_ECFOU,null,PINLWW05,null,null,null,IB_PD_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1024,Article_151_8_ECFOU,null,PINNWW05,null,null,null,IB_PD_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1025,Article_151_8_ECFOU,null,PINCWW05,null,null,null,IB_PD_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1026,Article_151_8_ECFOU,null,PICOWW01,null,null,null,IB_PD_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1027,Article_151_8_ECFOU,null,PBNEWW01,null,null,null,IB_PD_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1028,Article_151_8_ECFOU,null,PBNDWW01,null,null,null,IB_PD_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1029,Article_151_8_ECFOU,null,PBNKWW09,null,null,null,IB_PD_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
103,Ex_Non_Material,null,null,220100,null,null,null,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,STD,N,Y,null,null,null,null,*
1030,Article_151_8_ECFOU,null,PIBKWW08,null,null,null,IB_PD_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1031,Article_151_8_ECFOU,null,PFSIWW05,null,null,null,IB_PD_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1032,Article_151_8_ECFOU,null,PFSHWW05,null,null,null,IB_PD_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1033,Article_151_8_ECFOU,null,PFSLWW05,null,null,null,IB_PD_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1034,Article_151_8_ECFOU,null,PFSUWW05,null,null,null,IB_PD_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1035,Article_151_8_ECFOU,null,PFSPWW05,null,null,null,IB_PD_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1036,Article_151_8_ECFOU,null,PINLWW05,null,null,null,IB_PD_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1037,Article_151_8_ECFOU,null,PINNWW05,null,null,null,IB_PD_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1038,Article_151_8_ECFOU,null,PINCWW05,null,null,null,IB_PD_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1039,Article_151_8_ECFOU,null,PICOWW01,null,null,null,IB_PD_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
104,Ex_Non_Material,null,null,425055,null,null,null,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,STD,N,Y,null,null,null,null,*
1040,Article_151_8_ECFOU,null,PBNEWW01,null,null,null,IFEU,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1041,Article_151_8_ECFOU,null,PBNDWW01,null,null,null,IFEU,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1042,Article_151_8_ECFOU,null,PBNKWW09,null,null,null,IFEU,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1043,Article_151_8_ECFOU,null,PIBKWW08,null,null,null,IFEU,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1044,Article_151_8_ECFOU,null,PFSIWW05,null,null,null,IFEU,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1045,Article_151_8_ECFOU,null,PFSHWW05,null,null,null,IFEU,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1046,Article_151_8_ECFOU,null,PFSLWW05,null,null,null,IFEU,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1047,Article_151_8_ECFOU,null,PFSUWW05,null,null,null,IFEU,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1048,Article_151_8_ECFOU,null,PFSPWW05,null,null,null,IFEU,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1049,Article_151_8_ECFOU,null,PINLWW05,null,null,null,IFEU,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
105,Ex_Non_Material,null,null,425057,null,null,null,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,STD,N,Y,null,null,null,null,*
1050,Article_151_8_ECFOU,null,PINNWW05,null,null,null,IFEU,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1051,Article_151_8_ECFOU,null,PINCWW05,null,null,null,IFEU,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1052,Article_151_8_ECFOU,null,PICOWW01,null,null,null,IFEU,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1053,Article_151_8_ECFOU,null,PBNEWW01,null,null,null,IFEU_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1054,Article_151_8_ECFOU,null,PBNDWW01,null,null,null,IFEU_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1055,Article_151_8_ECFOU,null,PBNKWW09,null,null,null,IFEU_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1056,Article_151_8_ECFOU,null,PIBKWW08,null,null,null,IFEU_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1057,Article_151_8_ECFOU,null,PFSIWW05,null,null,null,IFEU_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1058,Article_151_8_ECFOU,null,PFSHWW05,null,null,null,IFEU_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1059,Article_151_8_ECFOU,null,PFSLWW05,null,null,null,IFEU_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
106,Ex_Non_Material,null,null,208239,null,null,null,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,STD,N,Y,null,null,null,null,*
1060,Article_151_8_ECFOU,null,PFSUWW05,null,null,null,IFEU_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1061,Article_151_8_ECFOU,null,PFSPWW05,null,null,null,IFEU_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1062,Article_151_8_ECFOU,null,PINLWW05,null,null,null,IFEU_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1063,Article_151_8_ECFOU,null,PINNWW05,null,null,null,IFEU_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1064,Article_151_8_ECFOU,null,PINCWW05,null,null,null,IFEU_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1065,Article_151_8_ECFOU,null,PICOWW01,null,null,null,IFEU_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1066,Article_151_8_ECFOU,null,PBNEWW01,null,null,null,IFEU_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1067,Article_151_8_ECFOU,null,PBNDWW01,null,null,null,IFEU_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1068,Article_151_8_ECFOU,null,PBNKWW09,null,null,null,IFEU_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1069,Article_151_8_ECFOU,null,PIBKWW08,null,null,null,IFEU_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
107,Ex_Non_Material,null,null,202970,null,null,null,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,STD,N,Y,null,null,null,null,*
1070,Article_151_8_ECFOU,null,PFSIWW05,null,null,null,IFEU_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1071,Article_151_8_ECFOU,null,PFSHWW05,null,null,null,IFEU_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1072,Article_151_8_ECFOU,null,PFSLWW05,null,null,null,IFEU_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1073,Article_151_8_ECFOU,null,PFSUWW05,null,null,null,IFEU_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1074,Article_151_8_ECFOU,null,PFSPWW05,null,null,null,IFEU_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1075,Article_151_8_ECFOU,null,PINLWW05,null,null,null,IFEU_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1076,Article_151_8_ECFOU,null,PINNWW05,null,null,null,IFEU_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1077,Article_151_8_ECFOU,null,PINCWW05,null,null,null,IFEU_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1078,Article_151_8_ECFOU,null,PICOWW01,null,null,null,IFEU_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1079,Article_151_8_ECFOU,null,PBNEWW01,null,null,null,IFNEU,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
108,Ex_Non_Material,null,null,208289,null,null,null,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,STD,N,Y,null,null,null,null,*
1080,Article_151_8_ECFOU,null,PBNDWW01,null,null,null,IFNEU,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1081,Article_151_8_ECFOU,null,PBNKWW09,null,null,null,IFNEU,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1082,Article_151_8_ECFOU,null,PIBKWW08,null,null,null,IFNEU,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1083,Article_151_8_ECFOU,null,PFSIWW05,null,null,null,IFNEU,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1084,Article_151_8_ECFOU,null,PFSHWW05,null,null,null,IFNEU,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1085,Article_151_8_ECFOU,null,PFSLWW05,null,null,null,IFNEU,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1086,Article_151_8_ECFOU,null,PFSUWW05,null,null,null,IFNEU,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1087,Article_151_8_ECFOU,null,PFSPWW05,null,null,null,IFNEU,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1088,Article_151_8_ECFOU,null,PINLWW05,null,null,null,IFNEU,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1089,Article_151_8_ECFOU,null,PINNWW05,null,null,null,IFNEU,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
109,Ex_Non_Material,null,null,220069,null,null,null,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,STD,N,Y,null,null,null,null,*
1090,Article_151_8_ECFOU,null,PINCWW05,null,null,null,IFNEU,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1091,Article_151_8_ECFOU,null,PICOWW01,null,null,null,IFNEU,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1092,Article_151_8_ECFOU,null,PBNEWW01,null,null,null,IFNEU_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1093,Article_151_8_ECFOU,null,PBNDWW01,null,null,null,IFNEU_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1094,Article_151_8_ECFOU,null,PBNKWW09,null,null,null,IFNEU_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1095,Article_151_8_ECFOU,null,PIBKWW08,null,null,null,IFNEU_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1096,Article_151_8_ECFOU,null,PFSIWW05,null,null,null,IFNEU_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1097,Article_151_8_ECFOU,null,PFSHWW05,null,null,null,IFNEU_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1098,Article_151_8_ECFOU,null,PFSLWW05,null,null,null,IFNEU_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1099,Article_151_8_ECFOU,null,PFSUWW05,null,null,null,IFNEU_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
110,Ex_Non_Material,null,null,230050,null,null,null,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,STD,N,Y,null,null,null,null,*
1100,Article_151_8_ECFOU,null,PFSPWW05,null,null,null,IFNEU_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1101,Article_151_8_ECFOU,null,PINLWW05,null,null,null,IFNEU_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1102,Article_151_8_ECFOU,null,PINNWW05,null,null,null,IFNEU_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1103,Article_151_8_ECFOU,null,PINCWW05,null,null,null,IFNEU_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1104,Article_151_8_ECFOU,null,PICOWW01,null,null,null,IFNEU_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1105,Article_151_8_ECFOU,null,PBNEWW01,null,null,null,IFNEU_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1106,Article_151_8_ECFOU,null,PBNDWW01,null,null,null,IFNEU_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1107,Article_151_8_ECFOU,null,PBNKWW09,null,null,null,IFNEU_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1108,Article_151_8_ECFOU,null,PIBKWW08,null,null,null,IFNEU_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1109,Article_151_8_ECFOU,null,PFSIWW05,null,null,null,IFNEU_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
111,Ex_Non_Material,null,null,208514,null,null,null,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,STD,N,Y,null,null,null,null,*
1110,Article_151_8_ECFOU,null,PFSHWW05,null,null,null,IFNEU_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1111,Article_151_8_ECFOU,null,PFSLWW05,null,null,null,IFNEU_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1112,Article_151_8_ECFOU,null,PFSUWW05,null,null,null,IFNEU_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1113,Article_151_8_ECFOU,null,PFSPWW05,null,null,null,IFNEU_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1114,Article_151_8_ECFOU,null,PINLWW05,null,null,null,IFNEU_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1115,Article_151_8_ECFOU,null,PINNWW05,null,null,null,IFNEU_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1116,Article_151_8_ECFOU,null,PINCWW05,null,null,null,IFNEU_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1117,Article_151_8_ECFOU,null,PICOWW01,null,null,null,IFNEU_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1118,Article_151_8_ECFOU,null,PBNEWW01,null,null,null,MDB_B_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1119,Article_151_8_ECFOU,null,PBNDWW01,null,null,null,MDB_B_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
112,Ex_Non_Material,null,null,208543,null,null,null,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,STD,N,Y,null,null,null,null,*
1120,Article_151_8_ECFOU,null,PBNKWW09,null,null,null,MDB_B_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1121,Article_151_8_ECFOU,null,PIBKWW08,null,null,null,MDB_B_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1122,Article_151_8_ECFOU,null,PFSIWW05,null,null,null,MDB_B_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1123,Article_151_8_ECFOU,null,PFSHWW05,null,null,null,MDB_B_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1124,Article_151_8_ECFOU,null,PFSLWW05,null,null,null,MDB_B_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1125,Article_151_8_ECFOU,null,PFSUWW05,null,null,null,MDB_B_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1126,Article_151_8_ECFOU,null,PFSPWW05,null,null,null,MDB_B_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1127,Article_151_8_ECFOU,null,PINLWW05,null,null,null,MDB_B_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1128,Article_151_8_ECFOU,null,PINNWW05,null,null,null,MDB_B_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1129,Article_151_8_ECFOU,null,PINCWW05,null,null,null,MDB_B_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
113,Franx B.V.,null,null,208595,null,null,null,null,null,null,null,null,null,null,null,Active,30-01-2025,31-12-9999,STD,N,Y,null,null,null,null,*
1130,Article_151_8_ECFOU,null,PICOWW01,null,null,null,MDB_B_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1131,Article_151_8_ECFOU,null,PBNEWW01,null,null,null,MDB_B_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1132,Article_151_8_ECFOU,null,PBNDWW01,null,null,null,MDB_B_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1133,Article_151_8_ECFOU,null,PBNKWW09,null,null,null,MDB_B_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1134,Article_151_8_ECFOU,null,PIBKWW08,null,null,null,MDB_B_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
